horse;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fortress;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0
foliage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
elevate;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
dishonor;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0
delicate;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
de;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0
complex;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0
colosseum;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;1;0
clock;0;0;0;0;0;3;0;1;0;3;0;0;0;0;0;0;0;0;0
cafe;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0
brussels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
blunt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
archipelago;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;4
aqueduct;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
alien;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0
aivazovsky;0;0;0;0;0;0;0;0;5;0;0;1;0;0;1;0;0;0;0
afterlife;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0
35mm;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;5;0;0;0
wave;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;0;0
viktor;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0
treasure;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;4
traditional;0;0;0;0;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0
toei;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tictac;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
takeya;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
takayuki;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
stream;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
strange;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0
shade;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0
settlement;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
secret;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1
sculpt;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0
rococo;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;1;0;0;0
rock;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0
ratio;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0
range;0;0;0;0;0;0;0;2;1;0;0;0;0;3;0;0;0;0;0
rainbow;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
pumpkin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
pond;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
political;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
plain;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1
picture;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4
path;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;2;0;0;0
overgrow;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
nighttime;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0
michael;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0
metropolis;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0
max;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
main;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0
lovecraft;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0
lineart;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
lantern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
intricately;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4
instagram;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0
imagery;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;1;0;0
hunter;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
houdini;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0
hold;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;1
historical;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;0
heart;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0
hand;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5
grass;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;0;1
giger;0;0;0;0;0;0;0;0;0;1;3;0;0;1;1;0;0;0;0
freeze;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;3
foggy;0;0;0;0;0;0;0;0;2;0;0;0;3;1;0;0;0;0;0
flare;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0
fantastical;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
face;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;0;0;0;0
eyck;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
edge;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
dreamlike;0;0;0;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
doll;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
deep;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0
crook;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
crash;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
courtyard;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;2;0
computer;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0
colourful;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0
cobble;0;0;0;0;0;0;0;3;0;0;0;1;0;0;1;0;1;0;0
channel;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
change;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;2
caravaggio;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0
car;0;0;0;0;0;1;0;3;0;0;0;1;1;0;0;0;0;0;0
brown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0
beautifully;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0
balkan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
aesthetic;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0
witcher;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
witch;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
watch;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;2;0
villager;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vfx;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
verehin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
university;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
underground;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
ting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
thick;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
study;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
steel;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0
state;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0
south;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
solarpunk;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
socialist;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sketch;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0
sit;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0
silver;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0
sewer;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
school;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1
rpg;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;1
realist;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0
rainy;0;0;0;0;0;0;1;0;0;0;0;2;0;0;2;0;0;0;0
portra;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0
palm;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
pain;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0
north;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4
nekro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
naïve;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
national;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0
maxim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
marco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0
mapporn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
manga;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4
lviv;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0
lose;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0
landscale;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
konig;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
kodak;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0
johnson;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
jar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
invade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
impossibly;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
impose;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
haunt;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0
greek;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0
graphic;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
galaxy;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0
evil;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0
establish;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
engrave;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
elaborate;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3
donkey;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
direct;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0
diffuse;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0
demon;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;0
deform;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daytime;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0
continent;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
climate;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;2
charles;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1
bustle;0;0;0;1;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0
british;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;0;0;0;0
beach;0;0;0;1;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
andreas;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0
advertisement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
adventure;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
18th;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
17th;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
wonderful;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
william;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
watercolour;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
warhammer;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0
unite;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
tulip;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
terrace;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
tank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
svg;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2
statistic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
solidity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
ski;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
site;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
silhouette;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
shield;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
sheet;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
roger;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0
rocha;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
riverboat;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
rise;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0
rim;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
reflect;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0
realm;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
purple;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
protect;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
professionally;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3
picturesque;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
period;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
pc;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
part;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0
parchment;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
paick;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0
overcast;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0
norwegian;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
mute;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0
monster;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
minimal;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0
mine;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
medium;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0
luxemburg;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lorenzo;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lone;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0
logo;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
layer;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0
lava;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
lanfranconi;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kremlin;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0
koidl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
kitezh;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
italy;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1
istanbul;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0
ismail;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
isaac;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0
include;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
inceoglu;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
hyperborea;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
hole;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0
hohenzollern;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
hodas;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0
hobbit;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
highlight;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0
group;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1
glorious;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0
giovanni;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
georgian;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0
frog;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0
frame;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2
foot;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
florence;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0
floor;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
finnstark;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
finely;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0
fine;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
filip;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0
explosion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
eternity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
enormous;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
element;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0
eerie;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
eastern;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0
dolomite;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
detach;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
czech;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
cream;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
cracow;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0
courbet;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0
contest;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
construction;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
confluence;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
cloudy;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0
clay;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
cimbing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
celtic;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
caribean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
brutalist;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0
botanical;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beksi;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
base;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0
balcony;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
babylon;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
aztec;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
audubon;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
astronaut;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
arthur;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
approach;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
apocalypse;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
angel;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0
anato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
ambiance;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
alsp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
alley;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0
afternoon;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
zelensky;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
worth1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
worksite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
wild;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
width;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
wholesome;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
whimsical;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0
whelan;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0
western;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
weep;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
wayne;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0
warn;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
warcraft;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
volatile;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
visible;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
victor;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
vibrante;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
vatican;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
vasnev;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
vasnetsov;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
ussr;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
ureal;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
unify;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
unforgiving;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
ultrarrealistic;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ukranian;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
ue5;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
turn;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
turini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
touch;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
teal;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
tarot;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0
tardis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
tag;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
tactic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
svetlin;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
survivor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
surrealism;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0
surprise;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
strand;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
stew;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
staircase;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0
somber;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
skyrim;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1
situate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
simplistic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
sienkiewicz;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
sid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
shoulder;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
shock;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0
shishkin;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
sewage;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
set;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0
sergey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
scary;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
saturation;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0
sail;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
ruysch;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
rubinkowski;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
rtx;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
roundabout;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
rossier;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0
rolex;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
rich;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0
