"";"X";"V1"
"1384";1384;19
"1385";1385;14
"1386";1386;0
"1387";1387;0
"1388";1388;0
"1389";1389;0
"1390";1390;14
"1391";1391;4
"1392";1392;0
"1393";1393;0
"1394";1394;2
"1395";1395;8
"1396";1396;14
"1397";1397;19
"1398";1398;19
"1399";1399;4
"1400";1400;2
"1401";1401;0
"1402";1402;8
"1403";1403;14
"1404";1404;0
"1405";1405;19
"1406";1406;0
"1407";1407;0
"1408";1408;16
"1409";1409;19
"1410";1410;0
"1411";1411;18
"1412";1412;8
"1413";1413;11
"1414";1414;14
"1415";1415;18
"1416";1416;0
"1417";1417;12
"1418";1418;4
"1419";1419;0
"1420";1420;10
"1421";1421;14
"1422";1422;2
"1423";1423;14
"1424";1424;11
"1425";1425;16
"1426";1426;7
"1427";1427;7
"1428";1428;8
"1429";1429;12
"1430";1430;14
"1431";1431;0
"1432";1432;11
"1433";1433;12
"1434";1434;6
"1435";1435;0
"1436";1436;14
"1437";1437;16
"1438";1438;0
"1439";1439;2
"1440";1440;8
"1441";1441;8
"1442";1442;0
"1443";1443;4
"1444";1444;4
"1445";1445;8
"1446";1446;6
"1447";1447;12
"1448";1448;10
"1449";1449;12
"1450";1450;8
"1451";1451;0
"1452";1452;0
"1453";1453;0
"1454";1454;8
"1455";1455;0
"1456";1456;2
"1457";1457;0
"1458";1458;11
"1459";1459;8
"1460";1460;17
"1461";1461;2
"1462";1462;13
"1463";1463;14
"1464";1464;10
"1465";1465;12
"1466";1466;19
"1467";1467;0
"1468";1468;17
"1469";1469;3
"1470";1470;0
"1471";1471;1
"1472";1472;10
"1473";1473;9
"1474";1474;12
"1475";1475;0
"1476";1476;1
"1477";1477;16
"1478";1478;13
"1479";1479;11
"1480";1480;3
"1481";1481;0
"1482";1482;0
"1483";1483;0
"1484";1484;16
"1485";1485;18
"1486";1486;16
"1487";1487;0
"1488";1488;15
"1489";1489;10
"1490";1490;10
"1491";1491;16
"1492";1492;0
"1493";1493;14
"1494";1494;0
"1495";1495;5
"1496";1496;4
"1497";1497;0
"1498";1498;18
"1499";1499;1
"1500";1500;12
"1501";1501;14
"1502";1502;0
"1503";1503;7
"1504";1504;12
"1505";1505;0
"1506";1506;19
"1507";1507;8
"1508";1508;8
"1509";1509;0
"1510";1510;16
"1511";1511;17
"1512";1512;14
"1513";1513;16
"1514";1514;0
"1515";1515;6
"1516";1516;9
"1517";1517;0
"1518";1518;1
"1519";1519;16
"1520";1520;8
"1521";1521;16
"1522";1522;14
"1523";1523;14
"1524";1524;16
"1525";1525;19
"1526";1526;16
"1527";1527;16
"1528";1528;5
"1529";1529;18
"1530";1530;1
"1531";1531;0
"1532";1532;4
"1533";1533;0
"1534";1534;12
"1535";1535;17
"1536";1536;18
"1537";1537;18
"1538";1538;15
"1539";1539;0
"1540";1540;12
"1541";1541;8
"1542";1542;2
"1543";1543;0
"1544";1544;12
"1545";1545;12
"1546";1546;12
"1547";1547;4
"1548";1548;14
"1549";1549;1
"1550";1550;16
"1551";1551;15
"1552";1552;7
"1553";1553;7
"1554";1554;1
"1555";1555;8
"1556";1556;3
"1557";1557;0
"1558";1558;12
"1559";1559;0
"1560";1560;19
"1561";1561;10
"1562";1562;14
"1563";1563;14
"1564";1564;14
"1565";1565;2
"1566";1566;18
"1567";1567;18
"1568";1568;14
"1569";1569;0
"1570";1570;8
"1571";1571;14
"1572";1572;0
"1573";1573;19
"1574";1574;2
"1575";1575;16
"1576";1576;0
"1577";1577;0
"1578";1578;19
"1579";1579;15
"1580";1580;0
"1581";1581;0
"1582";1582;8
"1583";1583;3
"1584";1584;6
"1585";1585;16
"1586";1586;1
"1587";1587;12
"1588";1588;6
"1589";1589;0
"1590";1590;8
"1591";1591;8
"1592";1592;4
"1593";1593;3
"1594";1594;11
"1595";1595;18
"1596";1596;15
"1597";1597;16
"1598";1598;16
"1599";1599;13
"1600";1600;2
"1601";1601;6
"1602";1602;0
"1603";1603;0
"1604";1604;19
"1605";1605;0
"1606";1606;17
"1607";1607;19
"1608";1608;18
"1609";1609;0
"1610";1610;2
"1611";1611;12
"1612";1612;14
"1613";1613;10
"1614";1614;17
"1615";1615;12
"1616";1616;4
"1617";1617;14
"1618";1618;10
"1619";1619;11
"1620";1620;0
"1621";1621;0
"1622";1622;0
"1623";1623;14
"1624";1624;10
"1625";1625;9
"1626";1626;14
"1627";1627;4
"1628";1628;19
"1629";1629;12
"1630";1630;1
"1631";1631;19
"1632";1632;0
"1633";1633;0
"1634";1634;11
"1635";1635;0
"1636";1636;14
"1637";1637;0
"1638";1638;2
"1639";1639;0
"1640";1640;11
"1641";1641;15
"1642";1642;19
"1643";1643;0
"1644";1644;4
"1645";1645;1
"1646";1646;0
"1647";1647;12
"1648";1648;9
"1649";1649;12
"1650";1650;0
"1651";1651;1
"1652";1652;11
"1653";1653;0
"1654";1654;8
"1655";1655;18
"1656";1656;0
"1657";1657;19
"1658";1658;17
"1659";1659;8
"1660";1660;17
"1661";1661;10
"1662";1662;16
"1663";1663;8
"1664";1664;0
"1665";1665;0
"1666";1666;0
"1667";1667;8
"1668";1668;12
"1669";1669;16
"1670";1670;8
"1671";1671;0
"1672";1672;18
"1673";1673;12
"1674";1674;1
"1675";1675;15
"1676";1676;12
"1677";1677;18
"1678";1678;16
