"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"mass";"chi.distance";"inertie"
"takayuki";-0,45743618226321;0,0693537479624056;-0,594134960210435;-0,60387266832188;0,180812652323501;1,08470542160333;-2,18198034070321;-3,66175744338447;-2,11107337341149;2,03108711010775;7,95718499819888;-1,92697354269592;-5,24009008566859;2,88399934199256;-0,773898466063673;0,0859221324728605;-1,07375734385635;0,520577627722455;-0,0395565283036944;0,00599732509280088;-0,0513774757683146;-0,0522195384241757;0,0156356691416796;0,0937992716241541;-0,188685483247295;-0,316648349139894;-0,182553844414689;0,175637078730288;0,688092953298289;-0,166633918429875;-0,453133748104755;0,249392168837493;-0,066922420578044;0,00743006652482251;-0,0928525429567212;0,0450166481439908;0,00353385849041607;7,18618152717889e-05;0,0051123910427087;0,00434550824206072;0,000359021998642916;0,0116109410869416;0,044119569693803;0,116194841847654;0,0355392068605492;0,0323277374519732;0,480449464662602;0,0249871536944025;0,18158836823544;0,0514390729675019;0,00322188192452546;3,26786045356019e-05;0,00417212214393433;0,000894319237037484;5,01793431279475e-05;1,15346339482803e-06;8,46514031041378e-05;8,74489687161122e-05;7,84009957799979e-06;0,000282154880492964;0,00114173578110679;0,00321545984992363;0,00106873639998249;0,000989284136413868;0,0151838832363457;0,000890462118525191;0,00658478275921397;0,00199459285482339;0,000143625620090097;1,77041075508004e-06;0,000276487969660776;6,4988265344158e-05;0,000239808153477218;6,01931415172384;0,00868876327509421
"stream";0,306159766796818;-0,147046125834651;0,115565378256173;-0,274868665517513;0,166157051920089;1,42875056646399;-0,502820659690819;2,56024421416841;0,555273843524474;7,27256236957863;-2,97561172141574;-2,79143618198503;-0,855231626532245;1,91550649938599;-0,610317565376348;1,2831443539915;-0,0261343349689878;-0,281774600640651;0,0331249089152319;-0,0159096329853266;0,0125035783393138;-0,0297393730214117;0,0179773366960039;0,154583447955506;-0,0544026039973073;0,277005229270902;0,0600777681607189;0,78685376786464;-0,321945852880162;-0,302019008697188;-0,0925316543930709;0,207247931309031;-0,0660332151868747;0,138829606175099;-0,00282760035541313;-0,0304865596106942;0,00241228867464106;0,00049227796737562;0,000294750297977834;0,00137197188575877;0,000462004170422801;0,030697396531225;0,00357026737697378;0,0865596323335026;0,00374679921792082;0,631594053582552;0,102382619820003;0,079903463480156;0,00737094105607067;0,0345792040427027;0,00305350264698903;0,011105787425887;3,7662794434397e-06;0,0003992732103962;2,24781301690843e-05;5,18526693596642e-06;3,20272341762404e-06;1,81181734492514e-05;6,62066328603721e-06;0,00048952714176767;6,06303635040553e-05;0,00157190657942034;7,39398180581396e-05;0,0126834924267173;0,00212332496801601;0,00186861293959117;0,000175400751803595;0,000879895719230207;8,93255469081325e-05;0,000394834396446104;1,63789799585433e-07;1,90400301117981e-05;0,000239808153477218;4,8761218911091;0,00570181407600801
"strange";-0,209433004610905;0,0280129354777542;-0,410030333784268;-0,0240581245323041;0,231919835298314;0,607079853604892;0,0335129964990072;0,421880058724957;-0,0146583455483123;0,498763643829267;0,179515062964009;1,17071230404313;-0,00152256584873516;-1,28520974292133;1,77089843070143;-3,5234593973196;1,94768631783372;5,50943581736077;-0,0285487589024737;0,00381856977409432;-0,0558930869738302;-0,00327947162957655;0,0316140403702552;0,0827537971262658;0,00456830793659819;0,0575083765076879;-0,00199814529589252;0,0679887252892881;0,0244705091322318;0,159585082467688;-0,000207547828526054;-0,175192745565284;0,241399164533743;-0,480298666504903;0,265497920009245;0,751016083308849;0,00342423677671332;5,41952178806969e-05;0,0112556669917473;3,18829707580338e-05;0,00273038963904729;0,0168120570115685;4,81106845681068e-05;0,00712969762496831;7,9205693082147e-06;0,00901141937487723;0,00113035798820476;0,0426335073904217;7,086766131842e-08;0,0472211164046375;0,0779855909945529;0,254025528678696;0,0634553377173816;0,463042913097009;8,76542434459459e-06;1,56819455251963e-07;3,35980964474896e-05;1,15666138291737e-07;1,0748762990567e-05;7,36502695149755e-05;2,24444631163563e-07;3,55681023081081e-05;4,29390675886744e-08;4,97132638700735e-05;6,4399795825284e-06;0,000273894344292162;4,63270736157997e-10;0,000330088745663449;0,000626714878469379;0,00248096845015184;0,000758089926594063;0,00606592386603073;0,000199840127897682;2,7996536257539;0,00156635899764128
"shade";-0,365933016565252;-0,0233550164782561;-0,286500052048567;0,0711117145309309;0,290358613922991;0,751993557617417;0,0726339237686122;-0,395512432030233;0,132173319460371;0,128160733427292;0,0701852433940452;1,51619722277627;-0,289433529378075;-0,775376881917763;4,42176003378459;2,40473993330782;2,13345812129866;-4,00042184008315;-0,0517789654342177;-0,00330469931982092;-0,0405393217347991;0,0100621994790909;0,0410853023729959;0,106405944978959;0,0102775897716678;-0,055964407746315;0,018702323730999;0,0181345489085498;0,00993110522194271;0,214539601609275;-0,0409544043165032;-0,109714649812563;0,625672321390303;0,340267044099382;0,301881080190467;-0,566053607636192;0,00976725705384858;3,51965395093026e-05;0,00513433921197824;0,000260263597519668;0,00399865701313582;0,0241020141977282;0,000211149429013074;0,00585476246005781;0,000601686084871811;0,000555916387805099;0,00016143649591613;0,0668125390354261;0,00239270688168355;0,0160586788881322;0,454269194500264;0,110553103164703;0,0711367898196285;0,228094309238781;2,67599865332824e-05;1,0900415561543e-07;1,64033332981278e-05;1,01056673531747e-06;1,68481464187211e-05;0,00011300845537532;1,05429394125191e-06;3,12610079717165e-05;3,49116434395947e-06;3,28240879149108e-06;9,84406153133765e-07;0,000459403281046059;1,67409608169962e-05;0,000120145745206337;0,0039072665460381;0,00115563032510897;0,000909601030242845;0,00319811648653363;0,000199840127897682;2,89638547508783;0,0016764685891886
"settlement";-0,264773780492605;0,136778492375409;-0,402287313037437;0,415385349316648;0,299247367830004;0,566714383227066;-0,451643089929245;1,14980551960585;0,283416766024309;0,419509320312784;0,842900443496664;1,7772978517953;-1,41475297857955;-6,26329844480015;-4,89130011754438;2,97072063410112;-0,675302968148578;-0,437164371596539;-0,0293987910235336;0,0151870109886917;-0,0446674161822332;0,0461217385500854;0,033226518180196;0,0629243488215729;-0,0501475667014684;0,127667067810523;0,0314687891732055;0,0465796379738009;0,0935902865680249;0,197339812251404;-0,157085142984328;-0,695436692236395;-0,54309875291103;0,329849862583645;-0,0749813323707349;-0,0485399422087415;0,0024772977461846;0,000584835953644399;0,00490418279095379;0,00430221695414674;0,00205761554153162;0,00663150951402893;0,00395512731739998;0,0239715771476918;0,00134026994324462;0,00288563611926834;0,0112803219520435;0,0444760124637466;0,0276956702849312;0,507632195601693;0,269296306666834;0,0817367115228615;0,00345288539713323;0,00131962708265945;1,68117877305387e-05;4,48641630131652e-06;3,88093722376213e-05;4,13776950664061e-05;2,14745772549606e-05;7,70180316921904e-05;4,89164222256202e-05;0,000317039024680114;1,92626050992033e-05;4,22033740597827e-05;0,000170379174495653;0,000757503034531458;0,000479982251894418;0,00940741184859376;0,00573736614865459;0,00211635038030555;0,000109360695153544;4,58303807658027e-05;0,000239808153477218;4,16128007110325;0,00415257837653742
"secret";0,471921853721409;1,32353699141361;0,580195013838828;-0,0621504853112907;0,0993216727510482;0,202745598762123;0,104109186962033;0,109030069011232;-0,064422885291926;0,227081151221983;0,0573566165986753;0,647076263348416;-0,00389614980656597;-0,594621448063103;0,941053401666241;-1,60336565887768;2,54547530505492;4,3858248478662;0,0829194586481903;0,232553271189807;0,101943692750231;-0,0109202075642312;0,0174514048705433;0,0356235998822442;0,0182925994105184;0,0191572274678409;-0,0113194816701887;0,0398995002669453;0,0100778965007659;0,113695123541829;-0,000684576546360615;-0,104478502500336;0,165348644081372;-0,281720821786144;0,447255054270261;0,770615344983649;0,0261002837645312;0,181613196631321;0,0338313054897552;0,000319415364239155;0,000751741281701511;0,00281490403335908;0,000696986929944977;0,000714853750611857;0,000229666864501765;0,00280412460374133;0,000173225880015326;0,0195520880960499;6,96624487883067e-07;0,0151740280561961;0,0330588018619435;0,078965154012912;0,16270444558659;0,440495081168098;4,450644205033e-05;0,000350069977546003;6,72714336697518e-05;7,71919029662062e-07;1,97138183014914e-06;8,21458389636527e-06;2,16601175257705e-06;2,37561070115786e-06;8,2939811137823e-07;1,03049259073344e-05;6,57430349250088e-07;8,36745984390384e-05;3,03356980719505e-09;7,06584065740731e-05;0,000176974721180576;0,000513745290980866;0,00129485302331024;0,00384401670586742;0,000199840127897682;2,28501233311648;0,00104342153527067
"sculpt";-0,271649830618423;-0,0856528819801658;-0,568637357728968;-0,249627267512342;0,497358187904018;2,48558340778751;-1,50966083803167;-2,08763945692966;-1,28680457536722;-1,45313578454229;-2,33887937257675;0,0172305261312549;1,40964929900419;1,19556152947116;-1,75371717894516;0,213683042071706;-0,564278531227773;0,11458547961105;-0,0498991196380117;-0,0157335029274225;-0,104452498569076;-0,0458538142952316;0,0913592902475537;0,456574640790645;-0,277308278080901;-0,383476664738632;-0,236372006236159;-0,266925240476237;-0,429626704958344;0,00316506026487125;0,258937246007172;0,219611650991547;-0,322138773744872;0,0392512509824743;-0,103651829543922;0,0210481064643924;0,00518108024070477;0,000455675402579284;0,0194687441995192;0,00308707506528097;0,0112931548729754;0,253462547483665;0,0878014510181133;0,157011697746428;0,0548958585074119;0,0687929477531693;0,172567006009047;8,30568919362662e-06;0,0546318606990634;0,0367502245097618;0,0687818851346207;0,000840246742791782;0,0047901056030391;0,000180133322634557;1,76963142625942e-05;1,75933242002595e-06;7,75415934304514e-05;1,49433507639516e-05;5,93201839508798e-05;0,00148156471872148;0,000546540970236567;0,00104514112760901;0,000397090171507434;0,00050637976218641;0,0013118361437566;7,11968898704695e-08;0,000476525454720142;0,000342773949820486;0,000737535717920236;1,09497463954481e-05;7,63573766917441e-05;3,14864080040631e-06;0,000239808153477218;2,95216313908918;0,00208999213424386
"rococo";-0,259995122450685;0,0605862375414225;-0,420528276914351;0,234323565050331;0,370123668477558;0,951150827237118;-0,621780343484305;0,528211748165036;-0,0690390713382273;0,0317073482956879;0,147226414728904;0,985931331192063;-0,705452788580863;-4,46586396322978;-3,07102709810395;0,907362890498637;-1,7750291057706;-0,537394166392606;-0,0426591596828773;0,00994079410991455;-0,0689989210065172;0,0384470534859329;0,0607286957046332;0,156061754694284;-0,102019709871297;0,0866672770586996;-0,0113277077693395;0,00520243926623245;0,0241564344602239;0,16176842741214;-0,115748414328466;-0,732744530488497;-0,503884204186596;0,148877171507094;-0,291241040797546;-0,0881738985743367;0,0051665088036946;0,000248190368060225;0,0115910532610968;0,00296115000209205;0,0068082545869638;0,0404037080589868;0,0162137033570334;0,0109421448707235;0,000172016299909579;3,56546930153651e-05;0,000744352961599343;0,0296031049676946;0,0148944706603005;0,55820335618499;0,229608303937809;0,0164927881355474;0,0515981727623577;0,00431306608812296;1,62104229491958e-05;8,80261913531337e-07;4,24086406917394e-05;1,31672741337881e-05;3,28516858434737e-05;0,000216951533849845;9,27124209936357e-05;6,69083095682405e-05;1,14301999310428e-06;2,41092550586105e-07;5,19798973475477e-06;0,000233108055114186;0,000119343797821706;0,00478271964941831;0,00226168044059683;0,000197435830948211;0,000755570342046229;6,9254793782447e-05;0,000239808153477218;2,8294869004799;0,00191990314627994
"rock";-0,248198931258282;0,0919958668251331;-0,539350375155095;0,0052367454618928;-0,222985395190228;-0,0174878156168271;-0,518756745440052;1,02812180601741;0,18241011326152;0,118096341104766;0,390865580328958;1,37257969841655;-1,51982089760628;-4,90671531220897;-3,93830569844749;2,37564310940568;-0,552658021927696;-0,38385591397782;-0,034480870200394;0,0127804641498201;-0,0749288894354821;0,000727511354011935;-0,0309780965983964;-0,00242948306552032;-0,0720679332276552;0,142831132929376;0,0253412027470193;0,0164064550485005;0,0543007388178459;0,19068471480059;-0,211140099727806;-0,681662136629033;-0,547126479994094;0,330034626992956;-0,0767776453455598;-0,0533269256173767;0,00340016038761737;0,000413243855738211;0,0137691547540038;1,06803189482755e-06;0,00178454591397966;9,86339424602269e-06;0,00815020582731506;0,0299370019366322;0,000867182215394436;0,00035719268519416;0,00378874277415789;0,0414335254810636;0,0499237045697337;0,486626776918787;0,272691724114201;0,0816445622991379;0,00361217795740355;0,00158916688349664;1,2310693340878e-05;1,69129486668818e-06;5,81332588289252e-05;5,48031635344822e-09;9,9365480551843e-06;6,11158463325621e-08;5,37786892365218e-05;0,000211237899282272;6,64937038770594e-06;2,78711946089791e-06;3,05307557725605e-05;0,000376493810652529;0,000461601830695595;0,00481132197343444;0,00309957069832614;0,00112783376963762;6,10373479618372e-05;2,94455161262485e-05;0,000199840127897682;3,329593992508;0,00221546685750307
"ratio";-0,25220041058423;-0,126047103334203;-0,517469623275209;1,32990435083238;-0,24068383955544;1,56342030189079;-1,12952084724883;-1,41444949546359;-1,05786211742784;-1,02207323787283;-1,60093076664985;-1,24563062129953;0,948745526047027;-0,188027659066594;-0,310830672681431;-1,27806605160875;-1,68019519297321;-0,24148733598618;-0,0567929587883306;-0,0283845213751427;-0,116528878445528;0,299480888291496;-0,0541995445178867;0,3520662974673;-0,254356568174335;-0,318519592089284;-0,238219753487475;-0,230160463032953;-0,360513271341203;-0,280503304404098;0,213647810630373;-0,042341910021867;-0,0699958954977586;-0,28780743231002;-0,378362811265167;-0,0543804837145038;0,00708979340122569;0,00156667143394824;0,0255963148924926;0,139105569309647;0,00419866439413945;0,159202237692009;0,0780318631970216;0,114429095954717;0,0588996994703113;0,0540301430637475;0,128359429719718;0,0689124530928327;0,039288357676197;0,00144311244207577;0,00343038811334954;0,0477214773873216;0,0674245519848137;0,00127017677443142;1,27108407471731e-05;3,17503442424925e-06;5,35121524805329e-05;0,000353446359385073;1,15764809398779e-05;0,000488465835404531;0,000254959501272923;0,000399813624144127;0,000223635543463011;0,000208759732928826;0,000512186115029191;0,00031007107208614;0,000179879710870154;7,06522793246673e-06;1,93076952597104e-05;0,000326429422916622;0,000564159849418519;1,16539035654881e-05;0,000199840127897682;2,34298804826951;0,00109704096609388
"range";-0,246919123990874;0,0560938034689878;-0,367709597929046;0,0598296458708718;0,224305484430239;0,764733592156859;-0,230108041724456;1,04039878575302;0,199852749195299;1,8603730609904;-0,218652323012015;0,676131018167846;-0,626354902010918;-2,28421128371932;-0,948661417628091;-0,144860822043463;1,95835461328928;3,43721638724237;-0,0465307380930436;0,0105706112822375;-0,0692931301512602;0,0112746130685284;0,0422693049455435;0,144110419284164;-0,043362769353497;0,196058217888313;0,0376613029387098;0,350578481962772;-0,0412039934820264;0,127413684345137;-0,11803361128011;-0,430448785310962;-0,178770745858711;-0,0272983350236431;0,36904264089174;0,647727129834638;0,00720982236171437;0,000329166076296028;0,013711682956756;0,000298682430731394;0,00386874578581809;0,0404102108828626;0,00343573908932264;0,0656801835965853;0,00223022310336383;0,189908881639512;0,00254017698390944;0,0215404110360076;0,0181668011505358;0,2259447975695;0,0338993293532173;0,000650402618343634;0,0971749604622281;0,272999782903298;1,46208762092136e-05;7,54559901107297e-07;3,24245439830073e-05;8,58414034780319e-07;1,20654557183416e-05;0,000140243996876051;1,26977723899914e-05;0,000259575451653801;9,57820656137145e-06;0,000829973123755105;1,14649492466548e-05;0,000109629053651964;9,40816458688507e-05;0,00125122810279872;0,000215817382565021;5,03229202952225e-06;0,000919700909206572;0,0028332029958579;0,000239808153477218;2,27474919057759;0,00124088342446845
"rainbow";-0,181899534320991;-0,0871346353759702;-1,08760262362573;-1,63535766995713;-2,31191644727116;-2,3542966109924;-0,787211367483282;0,541386951663631;-0,221616497789637;-1,08755557572731;-1,41727387234187;-0,246292915098462;-1,94009257371318;0,519617218155751;-0,126328022059942;-0,00466698937609154;-0,0620782370441707;-0,170622083502943;-0,0378607922953811;-0,0181363099362409;-0,226374944755718;-0,340385352288173;-0,48120512645154;-0,490026185736182;-0,16385114007083;0,112684944493566;-0,0461275298112459;-0,226365152148406;-0,294993123026449;-0,0512637095920852;-0,403813249117756;0,108153765446052;-0,0262940695376253;-0,000971392895933114;-0,0129210404389779;-0,0355134898427533;0,00250112384920966;0,000507719499600295;0,0766793173046444;0,142645879241433;0,262719065672806;0,24482177922343;0,0257037335164711;0,0113686047286155;0,00175302917959291;0,0414863306191956;0,0682213423375064;0,00182706087502549;0,111413885734953;0,00747401183855389;0,000384259785987084;4,31529935305942e-07;6,24176430272442e-05;0,000430007420015012;7,9346380302622e-06;1,82073013959311e-06;0,000283664140747618;0,000641341656759617;0,00128176442665777;0,00132918765768113;0,000148609529279352;7,02877293601054e-05;1,17779069766294e-05;0,000283639599591261;0,000481694299573841;1,45468105582011e-05;0,000902628104215118;6,47486938618517e-05;3,82704296344779e-06;5,22321099197874e-09;9,24150483096463e-07;6,9812698750324e-06;0,000239808153477218;2,84514930909747;0,00194121692831122
"pumpkin";-0,239099820200979;-0,0606426477911445;-0,32393104335215;0,0897142675586641;0,416920225275913;0,742872029450111;-0,0509062636813425;0,995470595765173;-0,0358012017608023;0,375275120494163;0,117910833430807;0,73931027925067;-0,111059069855067;-1,82237775002174;2,4391406813026;-6,53366174165771;-7,75027988899817;-1,5566318785808;-0,022099390877342;-0,00560504636200473;-0,0299401260039721;0,00829206255524087;0,0385348806004838;0,0686617804098002;-0,00470513703545822;0,0920088262058216;-0,00330901441467214;0,0346857290288677;0,0108981997329411;0,0683325768587531;-0,010264908577255;-0,168437760388314;0,22544359621694;-0,603889808732854;-0,716338743089829;-0,143875542474153;0,00196861475675165;0,000112028554364909;0,0030986540953267;0,000195563126527928;0,00389209528031513;0,0111041654081841;4,89650447950822e-05;0,0175096991920949;2,08406084737747e-05;0,00225025567621588;0,000215104913626854;0,00749950990463581;0,00016631548728291;0,0418787525977222;0,0652573535436402;0,385283855384334;0,443193725023062;0,0163045014026459;1,14246051199321e-05;7,34918211654836e-07;2,09694885785797e-05;1,60844320615259e-06;3,4736705484436e-05;0,000110283543592991;5,17875236209906e-07;0,000198033914275193;2,56140297265722e-07;2,81437681978235e-05;2,77837023188402e-06;0,000109228554957175;2,46485151819997e-06;0,000663681187804616;0,00118893030839035;0,00853092241294997;0,012003764659834;0,000484233174543161;0,000199840127897682;4,21541129939959;0,00355109760653593
"pond";-0,239099820200979;-0,0606426477911444;-0,32393104335215;0,0897142675586645;0,416920225275913;0,742872029450111;-0,0509062636813429;0,995470595765173;-0,0358012017608023;0,375275120494163;0,117910833430808;0,739310279250671;-0,111059069855067;-1,82237775002174;2,4391406813026;-6,53366174165771;-7,75027988899817;-1,5566318785808;-0,022099390877342;-0,00560504636200472;-0,0299401260039721;0,0082920625552409;0,0385348806004839;0,0686617804098002;-0,00470513703545825;0,0920088262058216;-0,00330901441467214;0,0346857290288676;0,0108981997329411;0,0683325768587531;-0,010264908577255;-0,168437760388314;0,22544359621694;-0,603889808732854;-0,716338743089829;-0,143875542474153;0,00196861475675165;0,000112028554364909;0,0030986540953267;0,000195563126527929;0,00389209528031514;0,0111041654081841;4,89650447950829e-05;0,0175096991920949;2,08406084737747e-05;0,00225025567621588;0,000215104913626855;0,00749950990463582;0,000166315487282909;0,0418787525977222;0,0652573535436402;0,385283855384334;0,443193725023062;0,0163045014026459;6,85476307195929e-06;4,409509269929e-07;1,25816931471478e-05;9,65065923691563e-07;2,08420232906616e-05;6,61701261557945e-05;3,10725141725948e-07;0,000118820348565116;1,53684178359434e-07;1,68862609186941e-05;1,66702213913041e-06;6,55371329743051e-05;1,47891091091998e-06;0,00039820871268277;0,000713358185034211;0,00511855344776998;0,00720225879590041;0,000290539904725896;0,000119904076738609;4,21541129939959;0,00213065856392156
"political";-0,600891834133082;6,9118079290819;2,96716080722146;-0,0754825445008817;-0,10569837362862;-0,600284046122809;0,167538932720152;-0,115090203790613;-0,323635305077194;-0,417313778712516;-0,35661088009083;-0,519180148607776;0,003283652877389;0,357019040422444;-0,0487505777299952;0,107633181578983;-0,311351036497817;0,140757832180336;-0,0787040924374885;0,905300320723195;0,388635167234991;-0,00988661323445195;-0,0138442463285608;-0,0786244850921633;0,0219440486601199;-0,0150743769897524;-0,0423893644745204;-0,0546592587043766;-0,0467084657779969;-0,0680015937755041;0,000430088919360172;0,046761926129168;-0,00638529225742938;0,0140976651555846;-0,0407803856951814;0,0184362922009157;0,00710946203453821;0,832142381178265;0,14865927970392;7,91587452285392e-05;0,000143039519837327;0,00414584832357808;0,000303261373491925;0,000133825978790178;0,000973797974613078;0,00159110802511141;0,00112505560889231;0,00211474228132248;8,31344461664615e-08;0,000919055171626176;1,49058652007402e-05;5,978631303106e-05;0,000408979329899215;7,62294382048735e-05;8,65877689035538e-05;0,0114563762226665;0,0021112813563336;1,36633441830398e-06;2,67917174765835e-06;8,64126944915037e-05;6,73124555803542e-06;3,17644005001556e-06;2,51174605976998e-05;4,17627793533138e-05;3,04967193762965e-05;6,46398145583675e-05;2,58570173121944e-09;3,05665695981205e-05;5,69932572903669e-07;2,77815390331279e-06;2,32468748029412e-05;4,75126314630879e-06;0,000239808153477218;5,5746679790749;0,00745249953883047
"plain";1,59536810124708;0,93194535454984;0,943370553608089;-0,039785018813135;0,156045646731193;0,391242595196096;-0,264974482057235;-0,319387840504489;-0,243900418351547;-0,328239356311832;-0,323987958251894;-0,153029482035603;-0,0291937200200571;-0,909668471071984;-1,06877359154996;0,623017539523123;-0,236459169705921;-0,0556596039113915;0,587729343315058;0,343326177079096;0,347535189867116;-0,0146566945663155;0,0574867990708895;0,144132726091073;-0,0976158907859645;-0,117661626564919;-0,0898522620578723;-0,120922501323996;-0,119356297644741;-0,0563756520606897;-0,0107548884065688;-0,335119432762652;-0,393733333782415;0,229517995935522;-0,0871109259508514;-0,0205048492761308;0,490395858264224;0,148038973430087;0,147046718999154;0,000215191852187543;0,0030507287777699;0,0172334774047042;0,00742291628206725;0,0100851257177273;0,00541206523604;0,00963244132468457;0,00908706006405831;0,00179784546240056;6,43022625097683e-05;0,0583856287366896;0,0701051518623594;0,0196015679515921;0,00230830875077236;0,000116637620969796;0,000610359563183863;0,000208278691574827;0,000213416786910032;3,7957978943921e-07;5,83938701768733e-06;3,67076182963492e-05;1,68372844464029e-05;2,44624922451129e-05;1,42655669237553e-05;2,58371882570757e-05;2,51722295185207e-05;5,61583270313789e-06;2,04382083599397e-07;0,000198440462173247;0,00027392733573012;9,30817397010663e-05;1,34083786422095e-05;7,42923622919181e-07;0,000239808153477218;1,78208568384561;0,000761589780471817
"picture";-0,497375257197067;4,59226914540589;1,83348944222273;-0,0961556197235842;0,0988808497585407;0,148889836967571;-0,162517356187443;-0,510399572615371;-0,46533661722172;-0,543232821092093;-0,624769754567685;-0,45035296644171;0,22035884068376;0,162133614329439;0,0706926369900419;-0,174255210848667;0,690566127004747;-1,1081348865468;-0,0940859253013263;0,868695990655308;0,346831789892171;-0,0181892651950545;0,0187047829772273;0,028164726484388;-0,0307425743704868;-0,0965496682194062;-0,0880253401719735;-0,102760565361716;-0,11818448868978;-0,085190959837146;0,0416841511998344;0,0306699838922417;0,0133725634055085;-0,0329629641081615;0,130630850853226;-0,209620190491557;0,0108328956555678;0,816960497110705;0,12624051425841;0,000285684877509561;0,000278404265691703;0,000567233650798202;0,000634625001398799;0,00585351028671031;0,0044773764494883;0,00599623012067327;0,00767992318226908;0,00353882770508848;0,000832644381617902;0,000421538287031339;6,97072727443589e-05;0,000348508227304171;0,00447448794832322;0,0105073913186644;5,93242557486447e-05;0,00505729877790095;0,000806159121041295;2,21724297468262e-06;2,34470562325446e-06;5,31611116360429e-06;6,33378682545716e-06;6,24718761932742e-05;5,19276180641136e-05;7,07678412258212e-05;9,36060542500158e-05;4,86373607632729e-05;1,16446087931632e-05;6,30391100612161e-06;1,19842899870644e-06;7,28174544554274e-06;0,000114360090111831;0,000294475522010096;0,000239808153477218;3,73811769156413;0,00335096495826973
"path";-0,339162941081676;-0,0838183869632496;-0,418534472613523;-0,0876983694089032;0,28923595269697;1,4865975283929;-0,695463449661067;-1,1239900378612;-0,351345241553857;-0,577244099963939;-0,961484799381834;0,483398392455475;0,326221630936921;-0,732498140139388;3,92169305419956;3,75402436891701;-0,861321496918263;1,70868003995097;-0,0538034289297312;-0,0132966078534385;-0,0663946057316484;-0,013912112481089;0,0458832146437454;0,235827782985111;-0,11032549183507;-0,17830520612577;-0,0557359795072359;-0,0915716552299776;-0,152526036322169;0,0766843540461019;0,051750472146156;-0,116200524439547;0,622121428871069;0,595523150876515;-0,136636537580713;0,271058048971847;0,00897430309436151;0,000484878279011715;0,0117195824396451;0,000423378390812737;0,0042438868686344;0,100745680020769;0,0207049431433121;0,0505741330991342;0,00454741978757107;0,0120623808290878;0,0324048092096901;0,00726392762110251;0,00325111138421858;0,0153289247388153;0,382194705667986;0,28816644149363;0,0124014113517177;0,044508082580501;2,75854917513604e-05;1,68477745638394e-06;4,20074591764699e-05;1,84436546690179e-06;2,00617353315405e-05;0,000529969355257526;0,000115987868061024;0,000302962495254488;2,96027527008484e-05;7,99066549024407e-05;0,000221691371568903;5,60369318533663e-05;2,55205161849268e-05;0,000128669910145722;0,00368817180128467;0,00337954411568892;0,00017790760696727;0,000700140882236658;0,000239808153477218;2,80058720278514;0,00188088457563642
