"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"391";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;99;100;103;103;103;108;108;113;113;117;117
"392";2;5;7;8;10;12;15;16;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;114;114;118
"393";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;96;96;96;96;96;96;96;96;96;96;96;96
"394";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"395";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;99;100;103;103;103;108;108;113;113;117;117
"396";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;110;110;110;110;110
"397";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56
"398";2;5;7;8;10;12;15;16;19;21;22;25;27;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
"399";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67
"400";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"401";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;97;97;97;97;104;106;106;106;106;106;106;106
"402";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81
"403";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81
"404";2;5;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"405";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71
"406";2;5;7;8;10;12;15;16;19;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"407";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81
"408";2;5;7;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"409";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"410";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84
"411";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72
"412";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81
"413";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;97;97;97;97;104;106;106;106;106;106;106;106
"414";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;99;100;103;103;103;109;109;109;109;109;109
"415";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;96;96;96;96;96;96;96;96;96;96;96;96
"416";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;93;93;93;93;93;93;93;93;93;93;93;93;93;93
"417";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;97;97;97;97;104;106;106;106;106;106;106;106
"418";2;5;7;8;10;12;15;16;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;114;114;118
"419";2;5;7;8;10;12;15;16;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;114;114;118
"420";2;5;7;8;10;12;15;16;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;114;114;118
"421";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"422";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68
"423";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56
"424";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"425";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;111;111;111;111;111
"426";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82
"427";2;5;7;8;10;12;15;16;19;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"428";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"429";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"430";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81
"431";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67
"432";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56
"433";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;110;110;110;110;110
"434";2;5;7;8;10;12;15;16;19;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"435";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;99;100;103;103;103;108;108;113;113;117;117
"436";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
"437";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81
"438";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"439";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;110;110;110;110;110
"440";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82
"441";2;5;7;8;10;12;15;16;19;21;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"442";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
"443";2;5;7;8;10;12;15;16;19;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"444";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;96;96;96;96;96;96;96;96;96;96;96;96
"445";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"446";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67
"447";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;97;97;97;97;104;106;106;106;106;106;106;106
"448";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90
"449";2;5;7;8;10;12;15;16;19;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"450";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"451";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;110;110;110;110;110
"452";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56
"453";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82
"454";2;5;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"455";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"456";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"457";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77
"458";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;99;100;103;103;103;109;109;109;109;109;109
"459";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
"460";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;99;100;102;102;102;102;102;102;102;102;102
"461";2;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"462";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;97;97;97;97;104;106;106;106;106;106;106;106
"463";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;97;97;97;97;104;106;106;106;106;106;106;106
"464";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81
"465";2;5;7;8;10;12;15;16;19;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"466";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56
"467";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59
"468";2;5;7;8;10;12;15;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"469";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88
"470";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;96;96;96;96;96;96;96;96;96;96;96;96
"471";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82
"472";2;5;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"473";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81
"474";2;5;7;8;10;12;15;16;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;114;114;118
"475";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67
"476";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;110;110;110;110;110
"477";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68
"478";2;5;7;8;10;12;15;16;19;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"479";2;5;7;8;10;12;15;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"480";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;96;96;96;96;96;96;96;96;96;96;96;96
"481";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"482";2;5;7;8;10;12;15;16;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;114;114;118
"483";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;110;110;110;110;110
"484";2;5;7;8;10;12;15;16;19;21;22;25;27;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
"485";2;5;7;8;10;12;15;16;19;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"486";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"487";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59
"488";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;99;101;101;101;101;101;101;101;101;101;101
"489";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86
"490";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"491";2;5;7;8;10;12;15;16;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;114;114;118
"492";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;99;100;103;103;103;108;108;113;113;117;117
"493";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"494";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;110;110;110;110;110
"495";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;99;100;102;102;102;102;102;102;102;102;102
"496";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;99;100;102;102;102;102;102;102;102;102;102
"497";2;5;7;8;10;12;15;16;19;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"498";2;5;7;8;10;12;15;16;19;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"499";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"500";2;5;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"501";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"502";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;66;69;70;73;75;76;78;80;83;85;87;89;91;92;95;96;96;96;96;96;96;96;96;96;96;96;96
"503";2;5;7;8;10;12;15;16;19;21;22;25;27;29;31;33;34;37;39;40;43;45;47;49;50;52;55;57;58;60;63;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67
