"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"1005";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1006";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1007";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1008";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1009";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;37;37
"1010";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1011";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1012";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1013";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1014";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1015";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1016";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1017";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1018";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1019";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1020";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1021";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1022";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1023";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1024";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;33;33;33;33
"1025";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1026";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1027";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1028";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1029";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1030";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1031";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1032";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1033";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1034";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"1035";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1036";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1037";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1038";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1039";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1040";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1041";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1042";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1043";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"1044";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1045";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1046";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1047";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1048";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1049";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1050";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1051";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1052";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1053";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1054";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1055";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1056";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1057";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1058";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1059";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1060";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1061";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1062";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1063";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1064";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1065";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"1066";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1067";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1068";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1069";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1070";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1071";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1072";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1073";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1074";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"1075";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1076";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1077";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1078";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"1079";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1080";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1081";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1082";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1083";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1084";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1085";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1086";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1087";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1088";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1089";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1090";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1091";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1092";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1093";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1094";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1095";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1096";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1097";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1098";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1099";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1100";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1101";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1102";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1103";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1104";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1105";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1106";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1107";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1108";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1109";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1110";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1111";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1112";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1113";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1114";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1115";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1116";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1117";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1118";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1119";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1120";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1121";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1122";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1123";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1124";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1125";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1126";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1127";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1128";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1129";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1130";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1131";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1132";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1133";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1134";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1135";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1136";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1137";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1138";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1139";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1140";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1141";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1142";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1143";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1144";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1145";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"1146";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1147";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1148";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1149";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1150";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1151";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1152";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1153";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1154";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1155";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1156";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1157";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1158";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1159";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1160";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"1161";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1162";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1163";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1164";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1165";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1166";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1167";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1168";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1169";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1170";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1171";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1172";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1173";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1174";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1175";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1176";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1177";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1178";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1179";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1180";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1181";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1182";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"1183";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1184";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1185";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1186";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1187";2;5;6;8;10;13;14;17;18;20;22;24;26;26;26;26;26;26;26
"1188";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1189";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1190";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1191";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1192";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1193";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1194";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1195";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1196";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1197";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1198";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1199";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1200";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1201";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1202";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"1203";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1204";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1205";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1206";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1207";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1208";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1209";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1210";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1211";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1212";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1213";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1214";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1215";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1216";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1217";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1218";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1219";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1220";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1221";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1222";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1223";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1224";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1225";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1226";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1227";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1228";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1229";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1230";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1231";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1232";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1233";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1234";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1235";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1236";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1237";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1238";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1239";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1240";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1241";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1242";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1243";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1244";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1245";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1246";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1247";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1248";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1249";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1250";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1251";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1252";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1253";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;37;37
"1254";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1255";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1256";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1257";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1258";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1259";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1260";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1261";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1262";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1263";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1264";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1265";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1266";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1267";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1268";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1269";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1270";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1271";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1272";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1273";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1274";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1275";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1276";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1277";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1278";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1279";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1280";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1281";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1282";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1283";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1284";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1285";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1286";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1287";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1288";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1289";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1290";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1291";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1292";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1293";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1294";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1295";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1296";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"1297";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1298";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1299";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1300";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1301";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1302";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1303";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1304";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1305";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1306";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1307";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1308";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1309";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1310";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"1311";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1312";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1313";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1314";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1315";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1316";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1317";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"1318";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1319";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1320";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1321";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1322";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1323";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1324";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1325";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1326";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;37;37
"1327";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1328";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1329";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1330";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;37;37
"1331";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1332";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1333";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1334";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1335";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
