"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"1006";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1007";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1008";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;73;73;73;73
"1009";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"1010";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"1011";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1012";2;5;7;9;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"1013";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"1014";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;67;67;67;67;67;67;67
"1015";2;5;7;9;10;12;14;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"1016";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1017";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1018";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1019";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1020";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1021";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
"1022";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
"1023";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1024";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
"1025";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;63;63;63;63;63;63;63;63;63
"1026";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"1027";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1028";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1029";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1030";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1031";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1032";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1033";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1034";2;5;7;9;10;12;14;17;18;21;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"1035";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1036";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1037";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1038";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1039";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;69;69;69;69;69;69
"1040";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;56;56;56;56;56;56;56;56;56;56;56;56
"1041";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"1042";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"1043";2;5;7;9;10;12;14;17;18;21;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"1044";2;5;7;9;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"1045";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1046";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1047";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;67;67;67;67;67;67;67
"1048";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
"1049";2;5;7;9;10;12;14;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"1050";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1051";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1052";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1053";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1054";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1055";2;5;7;9;10;12;14;17;18;21;22;25;26;29;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"1056";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1057";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1058";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1059";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1060";2;5;7;9;10;12;14;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"1061";2;5;7;9;10;12;14;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"1062";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1063";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1064";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1065";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"1066";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
"1067";2;5;7;9;10;12;14;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"1068";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1069";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1070";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"1071";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
"1072";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;67;67;67;67;67;67;67
"1073";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1074";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"1075";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;56;56;56;56;56;56;56;56;56;56;56;56
"1076";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;56;56;56;56;56;56;56;56;56;56;56;56
"1077";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1078";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"1079";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1080";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1081";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;56;56;56;56;56;56;56;56;56;56;56;56
"1082";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1083";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1084";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1085";2;5;7;9;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"1086";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;76;76
"1087";2;5;7;9;10;12;14;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"1088";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1089";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"1090";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1091";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1092";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1093";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1094";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1095";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;56;56;56;56;56;56;56;56;56;56;56;56
"1096";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1097";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1098";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"1099";2;5;7;9;10;12;14;17;18;21;22;25;26;29;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"1100";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1101";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1102";2;5;7;9;10;12;14;17;18;21;22;25;26;29;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"1103";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1104";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"1105";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1106";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1107";2;5;7;9;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"1108";2;5;7;9;10;12;14;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"1109";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1110";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1111";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1112";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1113";2;5;7;9;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"1114";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1115";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1116";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1117";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1118";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1119";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;73;73;73;73
"1120";2;5;7;9;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"1121";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;73;73;73;73
"1122";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1123";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1124";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;76;76
"1125";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1126";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1127";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1128";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1129";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1130";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1131";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;56;56;56;56;56;56;56;56;56;56;56;56
"1132";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1133";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1134";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"1135";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1136";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1137";2;5;7;9;10;12;14;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"1138";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"1139";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1140";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
"1141";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;56;56;56;56;56;56;56;56;56;56;56;56
"1142";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;67;67;67;67;67;67;67
"1143";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;67;67;67;67;67;67;67
"1144";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
"1145";2;5;7;9;10;12;14;17;18;21;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"1146";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1147";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1148";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1149";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1150";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1151";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1152";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1153";2;5;7;9;10;12;14;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"1154";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"1155";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1156";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1157";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1158";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
"1159";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1160";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"1161";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;53;53;53;53;53;53;53;53;53;53;53;53;53;53
"1162";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;0;0;0;0;0;0
"1163";2;5;7;9;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"1164";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1165";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;56;56;56;56;56;56;56;56;56;56;56;56
"1166";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;56;56;56;56;56;56;56;56;56;56;56;56
"1167";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;76;76
"1168";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1169";2;5;7;9;10;12;14;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"1170";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1171";2;5;7;9;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"1172";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;61;62;65;66;68;70;72;74;77;79
"1173";2;5;7;9;10;12;14;17;18;21;22;25;26;29;30;32;34;37;38;40;43;44;46;48;51;52;55;57;58;60;60;60;60;60;60;60;60;60;60
