rural;0;0;0;0;0;0;0;0;4;4
rose;8;0;0;0;0;0;0;1;0;0
robert;0;0;0;0;0;0;0;0;1;3
pipe;0;0;0;0;9;0;0;0;0;0
peak;0;0;0;0;0;0;9;0;0;0
pastel;0;0;0;2;0;0;0;0;0;7
mediterranean;0;0;0;0;6;0;0;0;0;3
mark;0;0;0;0;0;0;0;0;0;3
lithuania;0;0;0;0;0;0;0;0;3;0
lit;0;0;0;0;1;0;0;0;0;8
lamp;0;0;0;0;1;0;0;0;0;8
instrument;0;0;0;0;9;0;0;0;0;0
human;0;0;0;0;0;0;0;0;0;3
grid;0;0;0;0;1;0;0;0;8;0
gouache;0;0;2;5;0;0;0;0;0;2
front;1;0;0;0;4;0;2;0;0;2
fog;0;0;0;0;0;0;0;1;0;8
farm;1;0;0;5;0;0;0;0;0;3
entertwined;0;0;0;0;9;0;0;0;0;0
drone;0;0;3;0;0;0;0;0;0;6
dieselpunk;0;0;0;0;6;0;0;0;0;0
curve;0;0;0;0;9;0;0;0;0;0
communist;0;0;0;3;0;0;0;0;0;0
choi;0;0;0;0;0;0;0;5;0;3
bell;0;0;0;0;4;0;0;0;1;4
back;0;0;1;0;0;0;0;1;0;7
aw;0;0;0;0;0;0;0;0;0;9
artistic;0;0;0;0;0;0;0;4;0;5
army;0;1;0;1;0;0;0;1;0;5
architectural;0;0;0;0;0;0;3;0;0;1
archdaily;0;0;0;0;0;9;0;0;0;0
accurate;0;8;0;0;0;0;0;0;0;1
wu;0;0;5;0;0;0;0;0;0;3
wood;0;0;0;0;3;0;0;0;0;1
woman;0;5;0;0;0;0;0;0;0;3
vladimir;0;0;0;0;0;0;0;0;0;4
vector;0;0;0;4;0;0;2;0;0;0
tudor;0;0;0;0;0;0;8;0;0;0
trident;0;0;0;0;8;0;0;0;0;0
tolkien;3;5;0;0;0;0;0;0;0;0
tile;0;0;0;0;0;0;0;0;2;5
stålenhag;0;0;0;0;0;0;0;6;0;2
stockholm;0;0;0;0;1;0;0;0;0;7
snowfall;0;0;0;0;0;0;0;0;8;0
scheme;0;0;1;0;0;0;0;0;0;7
rust;0;0;0;0;0;0;0;0;0;3
renaissance;0;0;0;0;0;0;0;2;1;3
reflection;1;0;0;0;0;0;0;0;0;2
point;0;3;0;0;0;0;0;0;0;5
play;3;0;0;0;0;0;0;0;0;2
panoramic;0;0;0;0;0;0;0;2;2;1
moon;0;0;0;0;0;0;0;0;0;5
mccurry;0;0;0;0;8;0;0;0;0;0
limmat;0;0;0;0;0;0;0;8;0;0
knight;0;0;0;0;0;2;0;0;0;2
kindkade;5;0;0;0;0;0;0;0;0;0
kincade;0;0;0;0;8;0;0;0;0;0
isometric;0;0;0;0;0;0;0;0;1;4
iron;0;0;0;0;0;0;0;0;0;8
imax;0;0;0;0;1;0;0;0;0;7
igor;0;7;0;0;0;0;0;0;0;1
howe;0;0;0;0;6;0;0;0;0;2
hildebrandt;0;0;0;0;0;0;0;0;0;4
heavenly;0;4;0;0;0;0;0;0;0;4
half;0;0;0;0;0;0;7;0;0;1
gate;0;0;0;0;0;0;0;1;0;7
galic;0;0;0;0;0;0;0;0;8;0
feature;0;0;0;0;0;0;0;1;0;7
ernst;0;0;6;0;0;0;0;0;0;2
end;0;0;0;0;0;0;0;0;0;8
effect;0;0;0;0;0;0;0;1;0;7
dungeon;0;0;1;0;0;0;0;0;0;2
dream;0;0;0;0;0;0;0;0;0;8
depict;0;0;0;0;1;0;0;0;0;5
definition;0;0;0;0;0;0;0;0;0;8
condition;0;7;0;0;0;0;0;0;0;1
civilization;0;3;0;0;0;0;0;0;0;0
calm;0;0;0;0;0;0;0;0;0;8
area;0;0;0;0;3;1;0;0;0;1
american;0;0;0;0;2;0;0;0;0;4
america;0;0;0;0;3;0;0;0;0;1
air;0;0;0;0;0;0;0;0;0;3
zbrush;0;0;0;0;0;0;0;5;0;2
young;1;0;0;0;0;1;2;0;0;3
warren;0;7;0;0;0;0;0;0;0;0
vintage;0;0;0;1;0;0;0;0;0;6
timber;0;0;0;0;0;0;7;0;0;0
ted;0;0;0;0;0;0;0;0;0;7
sunrise;0;0;0;0;0;0;0;4;0;3
storybook;0;0;0;5;0;0;0;0;0;2
storm;0;0;0;0;0;0;0;0;0;7
shiny;0;0;0;0;0;0;3;0;0;1
sand;0;0;1;0;0;0;0;1;0;2
romanticism;0;0;0;0;0;0;0;0;0;3
romantic;0;0;0;0;0;0;0;0;0;7
robot;0;0;0;0;1;0;0;1;0;5
regional;0;7;0;0;0;0;0;0;0;0
psychedelic;0;0;5;0;0;0;0;0;0;2
piranesi;0;0;1;0;0;0;0;0;0;5
overlook;0;0;0;0;0;0;0;0;0;7
nearby;7;0;0;0;0;0;0;0;0;0
nasmith;0;0;0;0;0;0;0;0;0;7
mysterious;0;1;0;0;1;0;0;0;0;5
morski;0;7;0;0;0;0;0;0;0;0
model;0;0;0;0;1;0;0;0;0;5
lovecraftian;0;0;0;0;0;0;0;0;0;4
lightning;0;0;0;0;2;0;0;1;0;1
levitan;0;0;0;0;0;0;0;0;0;3
imaginative;0;7;0;0;0;0;0;0;0;0
horse;4;0;0;0;0;0;0;0;0;2
gonsalves;0;7;0;0;0;0;0;0;0;0
fortress;0;0;0;0;0;0;0;0;2;2
foliage;0;0;0;0;2;0;0;0;0;5
elevate;0;0;0;0;0;0;0;0;4;0
dishonor;0;0;0;0;0;0;0;0;0;3
delicate;0;0;0;7;0;0;0;0;0;0
de;0;0;0;0;0;0;0;0;0;4
complex;0;0;0;0;0;0;0;0;0;7
colosseum;0;0;0;0;1;0;0;1;0;3
clock;0;0;0;0;0;0;3;0;0;4
canaletto;0;0;1;0;5;0;0;0;0;1
cafe;0;0;0;0;4;0;1;0;0;2
brussels;0;0;0;0;0;0;0;7;0;0
blunt;0;7;0;0;0;0;0;0;0;0
archipelago;0;4;0;0;0;0;0;0;0;3
aqueduct;0;0;0;0;2;0;0;3;0;0
alien;0;1;0;0;0;0;0;0;0;5
aivazovsky;0;0;0;0;0;0;0;0;0;7
afterlife;0;0;0;0;0;0;0;6;0;1
35mm;0;0;0;0;0;0;0;5;0;2
wave;0;0;0;0;0;0;0;5;0;1
viktor;0;0;0;3;1;0;0;0;0;2
treasure;0;4;0;0;0;0;0;1;0;1
toei;0;0;0;6;0;0;0;0;0;0
tictac;0;0;0;0;0;0;0;6;0;0
takeya;0;0;0;0;0;0;0;6;0;0
takayuki;0;0;0;0;0;0;0;6;0;0
stream;1;0;0;0;0;0;0;0;0;5
strange;0;0;0;0;0;0;0;0;0;5
shade;0;0;0;0;0;0;0;0;0;5
settlement;0;0;0;0;0;0;0;0;0;6
secret;1;1;0;0;0;0;0;0;0;3
sculpt;0;0;0;0;0;0;0;5;0;1
rococo;0;0;0;0;0;0;0;1;0;5
rock;0;0;0;0;1;0;0;0;0;5
ratio;0;0;0;1;0;0;0;3;0;1
range;0;0;0;0;0;0;0;0;0;6
rainbow;0;0;0;0;6;0;0;0;0;0
pumpkin;0;0;0;0;0;0;0;0;0;5
pond;0;0;0;0;0;0;0;0;0;3
political;0;6;0;0;0;0;0;0;0;0
plain;3;1;0;0;0;0;0;1;0;1
picture;0;4;0;0;0;0;0;1;0;1
path;0;0;0;0;0;0;0;2;0;4
overgrow;0;0;2;0;2;0;0;0;0;2
nighttime;0;0;0;0;0;0;0;0;0;5
michael;0;0;0;0;1;0;0;0;0;4
metropolis;0;0;0;0;0;0;0;0;0;6
max;0;0;5;0;0;0;0;1;0;0
main;0;0;0;0;2;0;0;0;0;2
lovecraft;0;0;0;0;0;0;0;4;0;2
lineart;0;0;5;0;0;0;0;0;0;1
lantern;0;0;0;0;6;0;0;0;0;0
intricately;0;4;0;0;0;0;0;0;0;1
instagram;0;0;0;0;0;0;0;5;0;1
imagery;0;0;0;0;0;0;0;2;0;4
hunter;0;0;0;6;0;0;0;0;0;0
houdini;0;0;0;0;0;0;0;5;0;1
hold;0;1;0;0;1;0;0;0;0;4
historical;0;1;0;0;3;0;0;1;0;1
heart;0;0;0;0;0;0;0;0;0;6
hand;0;5;0;0;0;0;0;0;0;1
grass;0;1;0;0;0;0;0;3;0;2
giger;0;0;0;0;0;0;0;0;0;6
geography;0;6;0;0;0;0;0;0;0;0
freeze;0;3;0;0;1;0;0;1;0;1
foggy;0;0;0;0;3;0;0;0;0;3
flare;0;0;0;0;0;0;0;0;0;6
fantastical;0;0;0;0;0;0;0;0;0;4
face;0;0;0;0;2;0;0;0;0;4
eyck;0;0;5;0;0;0;0;0;0;1
edge;0;0;0;3;0;0;0;0;0;3
dreamlike;0;0;0;0;0;4;0;0;0;2
doll;6;0;0;0;0;0;0;0;0;0
deep;0;0;0;0;2;0;0;0;0;3
crook;0;0;0;0;0;6;0;0;0;0
crash;0;0;0;0;0;0;0;6;0;0
courtyard;0;0;0;0;2;0;0;1;0;3
computer;0;0;0;0;0;0;0;0;0;3
colourful;0;0;0;0;0;0;0;0;4;1
cobble;0;0;0;0;0;0;0;1;0;5
channel;0;0;0;0;0;0;0;0;0;3
change;0;2;0;0;0;0;0;1;2;1
caravaggio;0;0;0;0;0;0;0;0;0;6
car;0;0;0;0;1;0;1;0;0;4
brushstrokes;0;0;0;0;0;0;0;0;0;6
brown;0;0;0;0;1;0;0;0;0;5
brand;0;6;0;0;0;0;0;0;0;0
beautifully;0;0;0;0;0;0;0;0;0;5
balkan;0;6;0;0;0;0;0;0;0;0
age;0;0;0;0;0;0;0;0;1;5
aesthetic;0;0;0;0;0;0;0;0;0;6
witcher;0;0;0;0;0;0;0;0;5;0
witch;0;0;0;0;1;4;0;0;0;0
watch;0;0;0;0;2;0;0;0;0;3
vine;0;0;0;0;2;0;0;0;0;3
villager;0;0;0;5;0;0;0;0;0;0
vfx;0;0;0;0;0;0;0;5;0;0
verehin;0;0;0;0;0;0;0;5;0;0
university;0;0;0;0;0;1;0;0;4;0
underground;0;0;0;0;0;0;0;0;0;4
ting;0;0;0;0;0;0;0;5;0;0
thick;0;0;5;0;0;0;0;0;0;0
study;0;0;0;0;0;0;0;0;0;5
steel;0;0;0;0;0;0;0;0;0;5
state;0;0;0;0;1;0;0;0;4;0
south;0;5;0;0;0;0;0;0;0;0
solarpunk;0;0;0;0;0;0;0;0;0;5
socialist;0;0;0;4;1;0;0;0;0;0
sketch;0;0;0;0;0;0;0;1;0;4
sit;0;0;0;0;2;1;0;0;0;1
silver;0;0;0;0;0;0;3;0;0;2
shine;0;0;0;0;3;0;0;0;0;0
sewer;0;0;0;0;2;0;0;0;0;3
school;0;1;0;0;0;0;0;0;0;3
rpg;0;1;0;0;0;0;0;1;0;3
rainy;0;0;0;0;0;0;0;0;1;4
projection;0;4;0;0;0;0;0;0;0;1
portra;0;0;0;0;0;0;0;2;0;3
palm;0;0;0;0;0;2;0;0;0;3
pain;0;0;0;0;0;0;0;0;0;5
north;0;4;0;0;0;0;0;0;0;1
nekro;0;0;0;0;0;0;0;5;0;0
naïve;0;0;0;5;0;0;0;0;0;0
national;0;1;0;0;1;0;0;0;0;3
miyazaki;0;0;0;0;0;0;0;0;0;5
maxim;0;0;0;0;0;0;0;5;0;0
marco;0;0;0;0;0;0;0;5;0;0
mapporn;0;5;0;0;0;0;0;0;0;0
manga;0;4;0;0;0;0;0;0;0;1
lviv;0;0;0;0;2;0;0;0;0;3
lose;0;0;0;0;0;0;0;1;0;4
landscale;5;0;0;0;0;0;0;0;0;0
konig;0;0;0;0;0;0;0;5;0;0
kodak;0;0;0;0;0;0;0;2;0;3
johnson;0;0;0;0;0;0;0;5;0;0
jar;0;0;0;0;4;0;0;0;0;0
invade;0;0;0;0;0;0;0;5;0;0
impossibly;0;0;0;0;0;0;0;0;5;0
impose;0;0;0;0;0;0;0;0;0;3
hayao;0;0;0;0;0;0;0;0;0;5
haunt;0;0;0;0;1;0;0;0;0;4
greek;0;0;0;0;0;0;0;0;0;4
graphic;0;0;0;0;0;0;0;0;0;4
galaxy;0;0;0;0;0;0;0;1;0;3
evil;0;0;0;0;0;0;0;1;1;3
establish;0;0;0;0;1;0;0;0;0;4
engrave;0;1;0;0;0;0;0;0;0;3
elaborate;0;3;0;0;0;0;0;0;0;2
donkey;5;0;0;0;0;0;0;0;0;0
dock;0;0;0;0;3;0;1;0;0;1
direct;0;0;0;0;1;0;0;0;0;4
diffuse;0;0;0;0;0;0;0;1;0;4
demon;0;0;0;0;1;0;0;0;0;4
deform;0;0;0;0;0;5;0;0;0;0
daytime;0;0;0;0;0;0;0;0;0;5
continent;0;2;0;0;0;0;0;0;0;2
climate;0;2;0;0;0;0;0;0;2;1
charles;0;1;0;0;0;0;0;0;0;4
bustle;0;0;0;0;0;1;0;0;0;4
british;0;0;0;0;0;0;1;0;0;4
beach;0;0;0;0;0;1;0;0;0;4
andreas;0;0;0;0;0;0;0;0;1;3
advertisement;0;0;0;0;0;0;0;4;0;0
adventure;0;0;0;0;0;0;0;0;0;4
18th;0;0;0;0;0;0;0;0;0;5
17th;0;0;0;0;0;0;0;0;0;5
wonderful;0;0;0;0;0;0;0;0;0;4
william;0;0;0;0;2;0;0;0;0;2
watercolour;0;0;0;0;0;0;0;0;0;4
warhammer;0;0;0;0;0;0;0;0;0;4
unite;0;0;0;3;0;0;0;0;0;1
tulip;4;0;0;0;0;0;0;0;0;0
terrace;0;0;0;0;4;0;0;0;0;0
tank;0;0;0;0;4;0;0;0;0;0
svg;0;2;0;0;0;0;2;0;0;0
statistic;0;4;0;0;0;0;0;0;0;0
solidity;0;0;0;0;0;0;0;4;0;0
ski;0;0;0;0;0;0;0;0;0;4
site;0;0;0;0;3;1;0;0;0;0
singer;0;0;0;0;2;0;1;0;0;1
silhouette;0;0;0;0;0;1;0;0;0;3
shield;3;0;0;0;0;0;0;0;0;1
sheet;0;0;2;0;0;0;0;0;0;2
scenic;0;0;0;0;0;0;0;1;0;2
roger;0;0;0;0;0;0;0;0;0;4
rocha;0;0;0;0;0;0;0;0;0;3
riverboat;0;0;0;0;0;0;4;0;0;0
rise;0;0;0;0;0;0;0;0;0;4
rim;0;0;0;0;0;0;0;2;0;1
reflect;0;0;0;0;0;0;0;0;0;4
realm;0;4;0;0;0;0;0;0;0;0
purple;0;0;0;0;0;0;0;0;0;3
professionally;0;3;0;0;0;0;0;0;0;1
picturesque;0;0;0;0;0;0;4;0;0;0
period;0;0;0;0;0;0;0;0;0;4
pc;0;0;0;0;0;0;0;0;4;0
part;0;0;0;0;0;0;0;0;0;4
parchment;0;4;0;0;0;0;0;0;0;0
paick;0;0;0;0;0;0;0;0;0;3
overcast;0;0;0;0;0;0;0;0;0;4
norwegian;0;3;0;0;0;0;0;0;0;1
mute;0;0;0;1;0;0;0;0;0;3
monster;0;1;0;0;0;0;0;0;0;3
minimal;0;0;0;0;0;0;2;0;0;2
mine;0;3;0;0;0;0;0;0;0;1
medium;0;0;0;0;0;0;0;1;3;0
luxemburg;0;0;4;0;0;0;0;0;0;0
lorenzo;0;0;0;4;0;0;0;0;0;0
lone;0;0;0;0;3;0;0;0;1;0
logo;0;0;0;2;1;0;0;0;0;1
layer;0;0;0;0;0;0;0;0;0;4
lava;0;0;0;0;0;0;0;0;0;3
lanfranconi;0;0;0;4;0;0;0;0;0;0
kremlin;0;0;0;0;3;0;0;1;0;0
koidl;0;0;0;0;4;0;0;0;0;0
kitezh;0;0;0;0;0;0;0;0;0;4
italy;0;1;0;0;0;0;0;0;0;3
istanbul;0;0;0;0;0;0;0;3;0;1
ismail;0;0;0;0;0;0;0;0;0;4
isaac;0;0;0;0;0;0;2;0;0;2
include;0;4;0;0;0;0;0;0;0;0
inceoglu;0;0;0;0;0;0;0;0;0;4
hyperborea;0;0;0;0;0;0;0;0;0;4
holiday;0;0;0;0;4;0;0;0;0;0
hole;0;0;0;0;0;0;0;0;0;3
hohenzollern;0;0;0;0;0;0;0;0;0;4
hodas;0;0;0;0;0;0;0;0;2;2
hobbit;4;0;0;0;0;0;0;0;0;0
highlight;0;0;0;0;0;0;1;0;0;3
group;1;1;0;0;0;0;0;0;0;2
glorious;0;0;0;0;0;0;0;0;0;4
giovanni;0;0;0;2;0;0;0;0;0;2
georgian;0;0;0;0;0;0;0;1;0;3
frog;0;0;0;0;0;0;0;0;1;3
frame;0;2;0;0;1;0;0;0;0;1
foot;0;0;0;0;0;0;4;0;0;0
florence;0;0;1;0;0;0;0;2;0;1
floor;0;0;0;0;0;0;0;0;0;4
finnstark;0;0;0;0;0;0;0;4;0;0
finely;0;0;0;0;0;0;0;0;0;4
fine;0;0;0;0;0;0;0;0;0;4
filip;0;0;0;0;0;0;0;0;2;2
extraterrestrial;0;4;0;0;0;0;0;0;0;0
explosion;0;0;0;0;0;0;0;0;0;3
eternity;0;0;0;0;0;0;0;4;0;0
enormous;0;0;0;0;0;0;0;0;0;4
element;0;0;0;0;0;0;0;0;0;3
eerie;0;0;0;0;0;0;0;0;0;4
eastern;0;0;0;0;0;0;0;2;0;2
detach;0;0;0;0;0;0;4;0;0;0
debris;0;0;0;0;2;0;0;0;0;2
czech;0;0;0;0;0;0;0;0;0;4
cute;0;0;0;0;0;0;0;1;0;3
cream;0;0;0;0;0;0;0;0;0;4
cracow;0;0;0;0;0;0;0;1;0;2
courbet;0;0;0;0;0;0;0;0;0;3
contest;0;2;0;0;0;0;0;0;0;2
construction;0;0;0;0;0;0;0;3;0;1
confluence;0;0;0;0;0;0;0;0;0;4
coast;0;0;0;0;2;0;0;0;0;1
cloudy;0;0;0;0;2;0;0;0;0;2
clay;0;0;3;0;0;0;0;0;0;1
cimbing;0;0;0;0;0;0;0;4;0;0
celtic;0;0;0;0;0;0;0;0;0;4
caribean;0;0;0;0;0;0;0;4;0;0
brutalist;0;0;0;0;0;0;0;0;0;4
botanical;4;0;0;0;0;0;0;0;0;0
beksi;0;0;0;0;0;0;0;0;0;4
beautifull;0;0;0;0;4;0;0;0;0;0
base;1;0;0;0;0;0;0;1;0;2
balcony;0;0;0;0;0;0;0;0;0;4
babylon;0;0;0;0;0;0;0;0;0;4
aztec;0;0;0;4;0;0;0;0;0;0
audubon;0;0;4;0;0;0;0;0;0;0
astronaut;3;0;0;0;0;0;0;0;0;1
arthur;0;0;1;0;2;0;0;0;0;1
armor;0;1;0;0;0;0;0;0;0;2
approach;0;0;0;4;0;0;0;0;0;0
apocalypse;0;0;0;0;0;0;0;0;0;3
angel;0;0;0;0;1;0;0;0;0;2
anato;0;0;0;0;0;0;0;4;0;0
ambiance;0;0;0;0;0;0;0;0;0;4
alsp;0;0;0;0;0;0;0;4;0;0
alley;0;0;0;0;1;0;0;0;0;3
afternoon;0;0;0;4;0;0;0;0;0;0
4d;0;0;0;0;0;0;0;4;0;0
zelensky;0;0;0;3;0;0;0;0;0;0
worth1000;0;0;0;0;0;0;0;3;0;0
worksite;0;0;0;0;0;0;0;3;0;0
wild;2;0;0;0;0;0;0;0;0;1
width;0;0;0;0;0;0;0;0;0;3
wholesome;0;0;0;0;0;0;0;0;3;0
whimsical;0;0;0;0;0;0;1;0;0;2
whelan;0;0;0;0;0;0;0;0;0;3
western;0;0;0;0;3;0;0;0;0;0
weep;0;3;0;0;0;0;0;0;0;0
wayne;0;0;0;0;0;0;0;0;0;3
waterhouse;0;0;0;0;3;0;0;0;0;0
warn;0;0;0;0;0;0;0;0;0;3
warcraft;0;3;0;0;0;0;0;0;0;0
volatile;0;3;0;0;0;0;0;0;0;0
visual;0;0;0;0;1;0;0;0;0;2
visible;0;0;0;0;0;1;0;0;0;2
victor;0;0;0;0;0;0;0;1;0;2
vibrante;0;0;0;0;0;0;0;0;0;3
vatican;0;1;0;0;0;0;0;0;0;2
vasnev;0;0;0;0;0;0;0;3;0;0
vasnetsov;0;0;0;0;0;0;0;0;0;3
ussr;0;0;0;1;2;0;0;0;0;0
ureal;0;0;0;0;0;0;0;0;0;3
unify;0;0;0;3;0;0;0;0;0;0
unforgiving;0;3;0;0;0;0;0;0;0;0
ultrarrealistic;0;0;0;3;0;0;0;0;0;0
ukranian;0;0;0;0;0;0;0;0;0;3
ue5;0;0;0;0;0;0;0;0;0;3
turn;0;0;1;0;2;0;0;0;0;0
turini;0;0;0;0;0;0;0;3;0;0
touch;0;0;0;2;0;0;0;0;1;0
teal;0;0;0;0;0;0;1;0;1;1
tarot;0;0;0;0;0;0;0;1;2;0
tardis;0;0;0;0;3;0;0;0;0;0
tag;0;0;0;0;0;0;3;0;0;0
tactic;0;3;0;0;0;0;0;0;0;0
svetlin;0;0;1;0;0;0;0;1;0;1
survivor;0;0;0;0;0;0;0;3;0;0
surrealistic;0;3;0;0;0;0;0;0;0;0
surrealism;0;0;0;0;0;0;0;1;0;2
surprise;0;0;0;0;3;0;0;0;0;0
strand;0;3;0;0;0;0;0;0;0;0
stew;3;0;0;0;0;0;0;0;0;0
staircase;0;0;0;0;0;0;0;0;0;3
somber;0;0;0;0;0;0;0;0;0;3
skyrim;0;1;0;0;0;0;0;0;0;2
situate;0;3;0;0;0;0;0;0;0;0
simplistic;0;3;0;0;0;0;0;0;0;0
sienkiewicz;0;0;0;0;3;0;0;0;0;0
sid;0;3;0;0;0;0;0;0;0;0
shoulder;0;0;0;0;1;0;0;0;0;2
shock;0;0;0;0;0;0;0;1;2;0
shishkin;0;0;0;0;0;0;0;0;0;3
sewage;0;0;0;0;0;0;0;0;0;3
set;0;0;0;0;0;0;0;0;0;3
sergey;0;0;0;0;0;0;0;3;0;0
scary;0;0;0;0;3;0;0;0;0;0
saturation;0;0;0;0;0;0;0;1;0;2
sail;0;0;0;0;0;0;0;3;0;0
ryan;0;0;0;0;0;0;0;0;0;3
ruysch;0;0;0;0;0;0;0;0;0;3
rubinkowski;0;0;0;0;0;0;0;0;0;3
rtx;0;0;0;0;0;0;0;0;0;3
roundabout;0;0;0;0;0;0;0;3;0;0
rossier;0;0;0;0;0;0;2;0;0;1
rolex;0;0;0;0;0;0;3;0;0;0
robinson;0;3;0;0;0;0;0;0;0;0
rich;0;0;0;0;0;0;0;0;0;3
retrofuture;0;3;0;0;0;0;0;0;0;0
reichstag;0;0;0;0;0;0;0;1;0;2
reconstruction;0;3;0;0;0;0;0;0;0;0
reapper;0;0;0;0;3;0;0;0;0;0
radiant;0;0;0;0;1;0;0;0;0;2
rachel;0;0;0;0;0;0;0;0;0;3
put;0;0;0;3;0;0;0;0;0;0
pustoviyt;0;0;0;3;0;0;0;0;0;0
pub;0;0;0;0;0;0;0;0;0;3
propaganda;0;0;0;3;0;0;0;0;0;0
precious;3;0;0;0;0;0;0;0;0;0
postprocessing;0;0;0;0;0;0;0;0;3;0
portsmouth;0;0;0;0;0;0;0;0;0;3
population;0;3;0;0;0;0;0;0;0;0
polity;0;3;0;0;0;0;0;0;0;0
poland;0;0;0;0;0;0;0;1;0;2
poke;0;0;0;0;0;0;0;0;0;3
petroleum;0;0;0;0;3;0;0;0;0;0
pastoral;0;0;0;0;1;0;0;0;0;2
pascal;0;0;0;0;0;0;0;0;0;3
palermo;0;0;0;1;2;0;0;0;0;0
overhead;0;0;0;0;0;0;0;0;0;3
otto;0;0;0;3;0;0;0;0;0;0
omega;0;0;0;0;0;0;3;0;0;0
odessa;0;0;0;0;0;0;0;0;0;3
norway;0;0;0;3;0;0;0;0;0;0
noise;0;0;0;0;0;0;0;0;0;3
nazi;0;0;0;0;0;0;0;0;0;3
nature;0;0;0;0;0;0;0;0;0;3
name;0;2;0;0;0;0;0;0;0;1
nag;0;0;0;0;0;0;0;0;0;3
musty;0;0;0;0;0;0;0;0;0;3
motherboard;0;0;0;0;0;0;0;0;0;3
moss;0;0;0;0;0;0;0;0;0;3
moonlight;0;0;0;0;0;0;0;0;0;3
mood;0;0;0;0;0;0;0;0;0;3
monastery;0;0;0;0;0;0;0;0;0;3
mohrhauser;0;0;0;0;0;0;0;3;0;0
mitchell;0;0;0;0;0;0;0;3;0;0
miss;0;3;0;0;0;0;0;0;0;0
miniature;0;0;0;0;0;0;0;0;0;3
metal;0;0;0;0;0;0;0;1;0;2
mercantile;0;3;0;0;0;0;0;0;0;0
meier;0;3;0;0;0;0;0;0;0;0
mattias;0;1;0;0;0;0;0;1;0;1
marcin;0;0;0;0;0;0;0;0;0;3
march;0;0;0;1;0;0;0;0;0;2
malevolent;0;0;0;0;0;0;0;0;0;3
mainz;0;0;0;0;3;0;0;0;0;0
madgwick;0;0;0;0;0;0;0;0;1;2
maciej;0;0;0;0;0;0;0;3;0;0
lyria;0;0;0;0;0;0;0;0;3;0
luxury;0;0;0;0;0;0;0;3;0;0
lumen;0;0;0;0;0;0;0;0;0;3
loaf;3;0;0;0;0;0;0;0;0;0
lisa;0;0;0;0;0;0;0;0;0;3
lifelike;0;0;0;0;2;0;0;0;0;1
liberty;0;0;0;0;0;0;0;0;0;3
leg;3;0;0;0;0;0;0;0;0;0
kuciara;0;0;0;0;0;0;0;3;0;0
jurgens;0;0;0;0;2;0;0;0;0;1
jungle;0;0;0;0;0;0;0;0;0;3
joy;0;0;0;0;0;0;0;0;0;3
jewel;0;0;0;0;0;0;3;0;0;0
jessica;0;0;0;0;0;0;2;0;0;1
jeremy;0;0;0;0;1;0;0;1;0;1
jag;0;3;0;0;0;0;0;0;0;0
jacob;0;0;0;0;0;0;3;0;0;0
international;0;0;0;0;0;0;0;0;0;3
interest;0;0;0;0;0;0;0;0;0;3
incredibly;0;3;0;0;0;0;0;0;0;0
imperious;0;0;0;0;0;0;0;0;0;3
ilsted;0;0;0;0;0;0;0;1;0;2
illuminate;0;0;0;0;0;0;0;0;0;3
humongous;0;0;0;0;0;0;0;2;0;1
hospitable;0;3;0;0;0;0;0;0;0;0
horizon;0;0;0;0;0;0;0;0;0;3
holy;0;1;0;0;0;1;0;0;0;1
history;0;1;0;0;0;0;0;0;0;2
hiroshi;0;0;0;0;3;0;0;0;0;0
hilly;0;0;0;0;0;0;0;0;0;3
higer;0;0;0;0;0;0;0;0;0;3
heur;0;0;0;0;0;0;3;0;0;0
heem;0;0;0;0;0;0;0;0;0;3
head;3;0;0;0;0;0;0;0;0;0
hazy;0;0;0;0;0;0;0;0;0;3
havrylo;0;0;0;3;0;0;0;0;0;0
harrison;0;0;1;0;2;0;0;0;0;0
happy;0;0;0;0;1;0;0;0;0;2
hans;0;1;0;0;0;0;0;0;0;2
hampshire;0;0;0;0;0;0;0;0;0;3
halle;0;0;0;0;0;0;0;0;0;3
haeckel;0;0;1;0;0;0;0;0;0;2
habitable;0;3;0;0;0;0;0;0;0;0
gustav;0;0;0;0;0;0;0;0;0;3
grotesque;0;0;0;0;0;0;0;0;0;3
grimdark;0;0;0;0;0;0;0;0;0;3
gondola;0;0;0;0;3;0;0;0;0;0
girod;0;0;0;0;0;0;0;0;0;3
girl;1;0;0;0;2;0;0;0;0;0
gigantic;0;1;0;0;0;0;0;0;0;2
giancola;0;0;0;0;2;0;0;0;0;1
giacomo;0;0;0;0;0;0;0;0;0;3
ghailan;0;0;0;0;0;0;0;1;0;2
george;0;0;0;2;0;0;0;0;0;1
gdansk;0;0;0;0;0;0;0;0;0;3
gabriele;0;0;0;3;0;0;0;0;0;0
froud;0;1;0;0;0;0;0;0;0;2
frederic;0;0;0;0;0;0;0;0;0;3
france;0;2;0;0;0;0;0;0;0;1
fort;0;0;0;0;2;0;0;0;0;1
ford;0;0;1;0;0;0;0;0;0;2
flash;0;0;0;0;0;0;0;0;2;1
fishpond;0;0;0;0;0;0;0;3;0;0
finland;0;2;0;0;0;0;0;0;0;1
figurine;0;0;0;0;0;0;0;0;0;3
export;0;3;0;0;0;0;0;0;0;0
even;0;0;0;0;0;0;0;0;0;3
eu;0;0;0;0;3;0;0;0;0;0
erase;0;3;0;0;0;0;0;0;0;0
era;0;0;0;1;0;0;0;0;0;2
equator;0;3;0;0;0;0;0;0;0;0
