"";"X";"V1"
"1775";1775;5
"1776";1776;5
"1777";1777;0
"1778";1778;4
"1779";1779;6
"1780";1780;5
"1781";1781;12
"1782";1782;0
"1783";1783;3
"1784";1784;6
"1785";1785;0
"1786";1786;5
"1787";1787;8
"1788";1788;0
"1789";1789;0
"1790";1790;5
"1791";1791;2
"1792";1792;5
"1793";1793;14
"1794";1794;10
"1795";1795;10
"1796";1796;0
"1797";1797;14
"1798";1798;6
"1799";1799;1
"1800";1800;7
"1801";1801;11
"1802";1802;0
"1803";1803;2
"1804";1804;0
"1805";1805;10
"1806";1806;14
"1807";1807;14
"1808";1808;12
"1809";1809;2
"1810";1810;0
"1811";1811;9
"1812";1812;13
"1813";1813;0
"1814";1814;9
"1815";1815;8
"1816";1816;10
"1817";1817;12
"1818";1818;0
"1819";1819;14
"1820";1820;5
"1821";1821;6
"1822";1822;14
"1823";1823;6
"1824";1824;5
"1825";1825;2
"1826";1826;0
"1827";1827;14
"1828";1828;0
"1829";1829;5
"1830";1830;7
"1831";1831;7
"1832";1832;7
"1833";1833;12
"1834";1834;11
"1835";1835;12
"1836";1836;6
"1837";1837;11
"1838";1838;1
"1839";1839;6
"1840";1840;6
"1841";1841;8
"1842";1842;12
"1843";1843;0
"1844";1844;11
"1845";1845;0
"1846";1846;5
"1847";1847;5
"1848";1848;8
"1849";1849;1
"1850";1850;12
"1851";1851;3
"1852";1852;6
"1853";1853;12
"1854";1854;12
"1855";1855;9
"1856";1856;8
"1857";1857;2
"1858";1858;14
"1859";1859;12
"1860";1860;1
"1861";1861;11
"1862";1862;7
"1863";1863;7
"1864";1864;13
"1865";1865;9
"1866";1866;9
"1867";1867;0
"1868";1868;9
"1869";1869;7
"1870";1870;10
"1871";1871;13
"1872";1872;10
"1873";1873;1
"1874";1874;0
"1875";1875;13
"1876";1876;2
"1877";1877;0
"1878";1878;12
"1879";1879;3
"1880";1880;1
"1881";1881;12
"1882";1882;10
"1883";1883;3
"1884";1884;9
"1885";1885;11
"1886";1886;14
"1887";1887;11
"1888";1888;12
"1889";1889;5
"1890";1890;8
"1891";1891;0
"1892";1892;2
"1893";1893;2
"1894";1894;10
"1895";1895;8
"1896";1896;10
"1897";1897;7
"1898";1898;2
"1899";1899;1
