rim;0;0;0;0;0;0;0;0;1;4;0;3;0;0
renaissance;0;0;0;0;0;8;0;0;0;0;0;0;0;0
ray;0;0;0;0;0;0;0;0;5;0;0;2;1;0
ratio;0;0;0;0;0;2;0;0;5;0;0;1;0;0
product;0;0;0;0;0;0;0;0;7;1;0;0;0;0
print;1;0;0;0;0;0;3;0;0;0;0;2;0;2
power;1;0;0;0;0;1;0;0;0;0;0;2;0;4
political;0;0;1;0;0;0;1;0;0;0;0;3;0;3
pixel;0;0;6;0;0;0;0;0;0;0;0;0;0;0
panel;0;0;7;0;0;0;0;0;0;0;0;0;0;1
news;2;0;0;0;0;0;1;0;0;0;0;0;0;0
napoleon;0;0;0;0;0;0;0;0;3;0;0;0;0;0
long;0;0;0;1;0;2;0;0;0;0;0;5;0;0
lonely;0;0;0;8;0;0;0;0;0;0;0;0;0;0
laser;0;0;8;0;0;0;0;0;0;0;0;0;0;0
ink;0;0;0;0;0;0;1;0;0;0;0;3;1;3
grand;0;0;0;0;0;2;0;0;0;0;0;1;0;0
glass;0;0;0;0;0;4;0;0;1;0;0;2;1;0
gate;0;0;0;0;6;0;0;0;0;0;0;1;0;0
fully;0;0;0;0;4;0;0;0;0;0;0;0;0;0
fractal;0;0;0;7;0;0;0;0;1;0;0;0;0;0
fog;0;0;0;5;0;0;0;0;2;0;0;1;0;0
floor;0;0;0;5;0;2;0;0;1;0;0;0;0;0
fish;1;0;0;5;1;0;0;0;0;0;0;1;0;0
equiped;0;0;0;0;4;0;0;0;0;0;0;0;0;0
dynamic;0;0;0;0;0;0;3;0;0;0;0;5;0;0
direct;0;0;0;0;5;1;0;0;0;0;0;1;0;1
cubby;0;0;0;0;0;0;8;0;0;0;0;0;0;0
continent;0;0;1;0;0;0;0;0;1;0;0;5;0;0
company;0;2;0;0;0;0;6;0;0;0;0;0;0;0
century;1;2;0;0;0;0;1;0;1;0;0;2;0;1
captain;0;0;0;0;0;2;0;0;0;0;2;1;0;0
building;0;0;0;0;0;4;0;0;0;0;0;3;0;0
british;0;0;0;0;2;3;0;0;0;0;0;2;0;0
barlowe;0;0;0;0;0;7;0;1;0;0;0;0;0;0
atmospheric;0;0;0;6;0;0;0;0;1;0;0;1;0;0
archipelago;0;0;0;0;0;0;0;0;0;0;0;2;0;4
year;0;0;0;0;0;0;0;0;0;1;0;6;0;0
weather;0;0;6;0;0;0;0;0;0;0;0;0;0;1
water;0;0;0;0;0;0;0;0;3;0;0;0;4;0
wall;0;0;0;0;0;1;0;0;5;0;0;1;0;0
vintage;2;0;0;0;0;0;0;0;3;0;0;2;0;0
vexillogy;0;0;7;0;0;0;0;0;0;0;0;0;0;0
unique;0;0;7;0;0;0;0;0;0;0;0;0;0;0
tricolor;0;0;7;0;0;0;0;0;0;0;0;0;0;0
tooth;0;0;0;0;0;0;1;0;1;0;0;1;0;0
tone;0;0;0;0;0;0;7;0;0;0;0;0;0;0
swedish;0;0;0;0;1;0;0;0;0;0;0;0;0;2
swan;0;0;0;0;0;0;6;0;1;0;0;0;0;0
submarine;0;0;0;6;0;0;1;0;0;0;0;0;0;0
strong;1;0;0;0;0;1;1;0;0;1;0;3;0;0
rozalski;0;0;0;0;0;0;0;0;1;0;2;0;0;0
robert;0;0;2;1;0;0;0;0;0;0;0;0;4;0
ride;0;0;0;6;0;1;0;0;0;0;0;0;0;0
ready;0;0;0;0;0;0;3;3;1;0;0;0;0;0
plasma;0;0;7;0;0;0;0;0;0;0;0;0;0;0
pennington;0;0;0;0;0;7;0;0;0;0;0;0;0;0
official;0;0;0;0;2;1;0;0;1;0;0;1;1;1
minimalism;0;0;0;0;0;0;5;0;1;0;0;1;0;0
marble;0;0;0;0;0;2;0;0;5;0;0;0;0;0
leader;0;0;0;0;0;0;0;0;0;0;0;0;0;7
johnson;0;0;0;6;0;0;0;0;0;1;0;0;0;0
jakub;0;0;0;0;0;0;0;0;1;0;2;0;0;0
insanely;0;0;0;0;0;0;0;1;0;0;0;6;0;0
hazard;0;0;7;0;0;0;0;0;0;0;0;0;0;0
google;0;0;6;0;0;0;0;0;0;0;0;0;0;1
good;0;0;0;0;0;1;0;0;0;0;0;0;0;6
giger;0;0;0;0;0;0;0;0;0;0;0;7;0;0
float;0;0;0;0;0;0;0;0;0;1;0;3;3;0
eye;0;0;0;0;0;3;1;0;0;1;0;2;0;0
evil;0;0;0;1;0;1;0;0;0;0;0;0;0;5
dirty;0;0;0;0;0;0;0;0;4;0;0;0;0;0
desert;0;0;0;5;0;1;0;0;1;0;0;0;0;0
demonstration;0;0;0;0;7;0;0;0;0;0;0;0;0;0
definition;0;0;0;0;2;0;1;0;0;0;0;2;0;0
crate;0;0;0;0;0;0;7;0;0;0;0;0;0;0
cosmic;0;0;0;1;0;0;4;0;1;0;0;1;0;0
corporate;0;0;0;0;0;0;7;0;0;0;0;0;0;0
cool;0;0;4;0;0;0;1;0;0;0;0;2;0;0
cnc;0;0;7;0;0;0;0;0;0;0;0;0;0;0
civilization;0;0;0;0;0;0;0;0;0;0;0;0;4;3
cartoon;0;0;0;0;0;0;2;0;0;0;0;0;5;0
bruce;0;0;0;0;0;7;0;0;0;0;0;0;0;0
brandenburg;0;0;0;0;6;0;0;0;0;0;0;1;0;0
bizarre;0;0;5;0;0;1;0;0;0;0;0;0;0;0
bay;0;0;5;0;2;0;0;0;0;0;0;0;0;0
advance;0;0;0;0;0;1;0;0;0;0;1;0;5;0
zodiac;0;0;4;0;0;0;0;0;0;0;0;0;2;0
zdzis;0;0;0;4;0;0;0;0;0;0;0;2;0;0
wooden;0;0;0;0;4;0;1;0;0;0;0;0;0;1
vladimir;0;0;0;0;0;1;0;0;0;1;0;4;0;0
visible;0;0;0;6;0;0;0;0;0;0;0;0;0;0
visibility;0;0;0;6;0;0;0;0;0;0;0;0;0;0
uniform;0;0;0;0;0;2;0;0;0;1;0;2;0;0
tim;0;0;0;0;0;5;0;0;0;0;0;1;0;0
theme;0;0;5;0;1;0;0;0;0;0;0;0;0;0
technology;0;0;0;0;0;1;0;0;0;0;4;0;1;0
symbolism;2;0;0;0;0;0;0;0;0;0;0;2;0;0
surreal;0;0;0;0;0;0;0;0;0;0;0;4;0;2
south;0;0;2;0;0;0;0;0;0;0;0;0;0;2
smith;0;0;0;0;0;0;0;0;0;0;0;6;0;0
sculpture;0;0;0;0;0;4;1;0;0;0;0;0;0;1
robot;0;0;0;0;0;0;0;0;0;1;2;0;1;0
rob;0;0;0;0;0;0;1;0;0;0;0;1;1;3
put;5;0;0;1;0;0;0;0;0;0;0;0;0;0
post;0;0;0;0;0;0;2;0;0;0;0;3;0;0
plain;0;0;0;0;0;0;0;0;4;0;0;2;0;0
pixar;0;0;0;1;0;2;0;0;0;0;0;2;0;0
pictorial;0;0;0;0;0;0;6;0;0;0;0;0;0;0
nolan;0;0;0;5;1;0;0;0;0;0;0;0;0;0
national;0;0;3;0;0;0;0;1;0;1;0;1;0;0
moon;1;0;0;0;1;0;0;0;1;0;0;2;0;0
moebius;0;0;0;0;0;5;0;0;0;0;0;1;0;0
mist;0;0;0;0;0;0;5;0;0;0;0;1;0;0
miguel;2;4;0;0;0;0;0;0;0;0;0;0;0;0
michael;0;0;0;0;2;0;0;0;0;1;0;1;1;1
mapporn;0;0;0;0;0;0;0;0;0;0;0;0;0;6
kyiv;0;0;0;0;0;0;0;0;0;0;0;0;0;3
jean;0;0;0;0;0;5;0;0;0;0;0;0;0;0
iv;5;0;0;0;0;0;0;0;0;0;0;0;0;0
islamic;0;5;0;0;0;0;0;0;1;0;0;0;0;0
instal;0;0;0;0;0;0;0;6;0;0;0;0;0;0
hill;0;0;1;0;0;0;1;0;1;0;0;0;1;0
hildebrandt;0;0;0;0;0;5;0;0;0;0;0;1;0;0
hero;0;0;0;0;0;0;0;0;0;0;5;1;0;0
heaven;0;0;0;0;0;1;0;0;0;0;0;2;0;3
fortress;0;1;0;5;0;0;0;0;0;0;0;0;0;0
footage;0;0;0;0;5;0;0;0;0;0;0;1;0;0
favicon;0;0;6;0;0;0;0;0;0;0;0;0;0;0
element;0;0;0;0;1;0;3;0;0;0;0;1;1;0
eiffel;0;0;0;6;0;0;0;0;0;0;0;0;0;0
disney;0;0;0;0;0;0;0;0;0;0;0;0;0;6
diamond;0;0;0;0;0;0;0;0;3;0;0;0;0;0
darkness;0;0;0;0;0;1;0;0;0;0;0;1;0;3
cyberpunk;0;1;0;0;0;0;0;2;0;0;0;3;0;0
communism;0;6;0;0;0;0;0;0;0;0;0;0;0;0
clown;5;0;0;0;0;0;0;0;0;0;0;1;0;0
close;1;0;0;0;0;1;0;0;0;0;0;1;3;0
class;0;6;0;0;0;0;0;0;0;0;0;0;0;0
christopher;0;0;0;5;1;0;0;0;0;0;0;0;0;0
cheese;1;0;0;0;0;0;2;0;1;0;0;1;0;1
character;0;0;0;0;0;2;1;0;0;0;0;3;0;0
blunt;0;0;0;0;0;0;0;0;0;0;0;0;0;6
banner;0;0;0;0;0;0;3;0;0;0;0;2;0;1
baltics;6;0;0;0;0;0;0;0;0;0;0;0;0;0
balkan;0;0;0;0;0;0;0;0;0;0;0;0;0;6
bagshaw;0;4;0;1;0;1;0;0;0;0;0;0;0;0
aw;0;0;0;4;0;0;0;0;0;0;0;2;0;0
average;3;0;0;0;0;0;0;0;0;0;0;0;0;0
artistic;0;0;0;0;0;0;0;0;0;0;0;6;0;0
apocalypse;0;0;0;0;0;0;0;0;0;0;0;5;0;0
zabrocki;0;0;0;0;0;0;0;0;0;0;0;0;0;5
york;0;0;0;0;1;1;0;0;0;2;0;0;0;0
yell;4;0;0;0;0;0;0;0;0;0;0;0;1;0
wyeth;0;0;0;0;0;5;0;0;0;0;0;0;0;0
write;0;1;0;0;0;0;0;0;4;0;0;0;0;0
william;0;0;0;3;0;1;0;0;0;0;0;1;0;0
widely;0;0;5;0;0;0;0;0;0;0;0;0;0;0
wave;1;0;0;0;0;0;0;0;0;0;0;0;4;0
volcano;0;0;0;0;0;0;0;0;3;0;0;2;0;0
victorian;0;0;0;0;1;0;0;0;0;0;0;2;0;1
unusual;0;0;5;0;0;0;0;0;0;0;0;0;0;0
ultrarrealistic;5;0;0;0;0;0;0;0;0;0;0;0;0;0
uk;0;0;0;0;0;0;0;0;0;0;0;0;0;4
tyler;0;0;0;0;0;0;0;0;0;0;0;5;0;0
titanium;0;0;0;0;0;0;5;0;0;0;0;0;0;0
tile;0;0;0;0;0;0;0;0;3;0;0;2;0;0
thunder;0;0;5;0;0;0;0;0;0;0;0;0;0;0
tarot;0;0;0;5;0;0;0;0;0;0;0;0;0;0
symetrical;0;0;0;0;0;0;3;0;2;0;0;0;0;0
sunset;0;1;0;0;0;1;0;0;0;0;0;3;0;0
stun;0;0;0;0;0;0;0;0;0;0;0;5;0;0
structure;0;0;0;0;0;1;0;0;4;0;0;0;0;0
stone;0;0;0;1;0;0;0;0;4;0;0;0;0;0
starry;0;0;0;4;0;0;0;0;0;0;0;1;0;0
sport;0;0;0;0;0;0;2;0;0;0;0;0;3;0
spain;0;0;0;0;0;0;0;0;0;0;0;0;0;3
soft;0;0;0;0;0;0;0;0;1;0;0;0;4;0
simplistic;0;0;1;0;0;0;0;0;0;0;0;0;0;4
simon;0;0;0;0;0;0;0;0;0;0;0;5;0;0
sign;0;0;0;0;0;2;0;0;1;0;0;0;2;0
shusei;0;0;0;0;0;5;0;0;0;0;0;0;0;0
selfie;0;0;0;0;0;0;0;5;0;0;0;0;0;0
select;0;0;5;0;0;0;0;0;0;0;0;0;0;0
salvador;0;0;0;0;0;1;0;0;0;0;0;1;0;2
represent;0;0;0;0;0;0;0;0;1;0;0;2;0;1
rene;0;0;0;0;0;0;0;0;0;0;0;4;0;1
razumov;0;0;0;5;0;0;0;0;0;0;0;0;0;0
professionally;0;0;0;0;0;0;0;0;0;0;0;0;0;5
portray;0;0;0;0;0;0;5;0;0;0;0;0;0;0
pinterest;0;0;0;0;0;0;0;0;3;0;0;2;0;0
peace;0;0;0;0;0;1;1;0;1;0;0;0;1;1
pastel;0;0;0;0;0;0;0;0;0;0;0;3;2;0
overwatch;0;0;0;0;0;3;0;0;0;0;0;1;0;0
organic;0;0;0;0;0;0;0;0;3;0;0;1;0;0
odd;0;0;5;0;0;0;0;0;0;0;0;0;0;0
norwegian;0;0;0;0;0;0;0;0;0;0;0;0;0;5
norway;5;0;0;0;0;0;0;0;0;0;0;0;0;0
noah;0;0;0;0;0;0;0;0;0;0;0;0;0;5
network;0;0;0;0;0;0;4;0;0;0;0;0;0;0
neoclassicism;0;0;0;0;0;5;0;0;0;0;0;0;0;0
nazi;0;0;0;0;2;1;0;0;0;0;0;1;0;0
natural;0;0;0;0;0;0;0;0;2;0;0;0;0;1
nagaoka;0;0;0;0;0;5;0;0;0;0;0;0;0;0
moody;0;0;0;0;0;0;0;0;2;0;0;2;1;0
mismatch;0;0;5;0;0;0;0;0;0;0;0;0;0;0
martin;0;0;0;4;0;0;0;0;0;0;0;0;1;0
mark;0;0;0;0;0;0;3;0;0;0;0;2;0;0
mandelbrot;0;0;0;4;0;0;0;0;1;0;0;0;0;0
lord;0;0;0;0;0;0;3;0;0;0;0;0;0;1
leg;0;0;0;5;0;0;0;0;0;0;0;0;0;0
leave;0;0;0;0;0;0;4;1;0;0;0;0;0;0
land;0;0;0;0;0;1;0;0;0;0;0;0;0;4
konstantin;0;0;0;5;0;0;0;0;0;0;0;0;0;0
king;1;0;0;0;0;0;0;0;0;0;0;0;0;4
karl;0;0;0;0;0;0;5;0;0;0;0;0;0;0
julius;0;0;0;0;0;0;0;0;0;0;0;0;0;5
interstellar;0;0;0;5;0;0;0;0;0;0;0;0;0;0
inspire;0;0;0;0;0;0;0;0;0;0;0;4;0;0
include;0;0;0;0;0;0;2;0;0;0;0;0;0;3
imax;0;0;0;0;5;0;0;0;0;0;0;0;0;0
ilya;0;0;0;0;0;3;0;0;0;0;0;2;0;0
horizon;0;0;0;0;0;0;0;1;1;0;0;2;0;0
heroic;0;0;0;0;0;0;0;0;0;0;0;4;0;1
gilleard;0;0;0;0;0;5;0;0;0;0;0;0;0;0
giancola;0;0;0;0;0;5;0;0;0;0;0;0;0;0
gather;0;0;0;1;4;0;0;0;0;0;0;0;0;0
fusion;0;0;0;0;0;0;5;0;0;0;0;0;0;0
friedrich;0;0;0;4;0;0;0;0;1;0;0;0;0;0
french;0;0;0;0;0;1;0;0;0;0;0;2;0;0
fountain;0;0;0;5;0;0;0;0;0;0;0;0;0;0
form;0;0;0;0;0;2;0;0;2;0;0;0;0;0
fine;0;0;0;0;0;0;0;0;0;0;0;2;3;0
fictional;0;0;0;0;0;0;5;0;0;0;0;0;0;0
fascist;3;0;0;0;0;1;0;0;0;0;0;1;0;0
england;0;0;0;2;0;1;0;0;0;0;0;0;0;1
embroided;0;0;0;0;5;0;0;0;0;0;0;0;0;0
edge;0;0;0;0;0;0;0;0;0;0;0;1;4;0
dore;0;0;0;0;0;0;0;0;0;1;0;1;0;3
donato;0;0;0;0;0;5;0;0;0;0;0;0;0;0
defeat;3;0;0;0;0;2;0;0;0;0;0;0;0;0
death;0;0;0;0;0;0;0;0;0;0;0;5;0;0
darek;0;0;0;0;0;0;0;0;0;0;0;0;0;5
cute;0;0;1;0;1;0;2;0;0;0;0;0;0;0
curve;0;0;0;0;0;0;4;0;0;0;0;1;0;0
cross;0;0;0;0;5;0;0;0;0;0;0;0;0;0
craig;0;0;0;0;0;0;0;0;0;0;0;5;0;0
coronation;0;0;0;0;0;0;0;0;3;2;0;0;0;0
comic;0;0;0;0;0;0;0;0;0;0;0;3;2;0
collapse;0;0;0;0;0;0;3;0;1;0;0;1;0;0
cold;5;0;0;0;0;0;0;0;0;0;0;0;0;0
clear;0;0;0;0;0;0;0;0;2;0;0;1;0;2
classic;0;0;0;0;0;0;0;0;5;0;0;0;0;0
chiaroscuro;0;0;0;3;0;0;0;0;0;0;0;2;0;0
change;0;0;0;0;0;0;0;0;0;0;0;0;0;5
castle;0;0;0;0;0;1;0;1;0;0;0;3;0;0
caspar;0;0;0;4;0;0;0;0;1;0;0;0;0;0
card;0;0;0;5;0;0;0;0;0;0;0;0;0;0
camaraderie;0;5;0;0;0;0;0;0;0;0;0;0;0;0
cake;0;0;2;0;0;0;0;0;0;0;0;1;0;0
caesar;0;0;0;0;0;0;0;0;0;0;0;0;0;5
bradley;0;0;0;0;0;0;0;0;0;0;0;0;0;5
bold;0;0;0;0;0;0;5;0;0;0;0;0;0;0
bokeh;0;4;0;0;0;0;0;0;0;0;0;1;0;0
blender;0;0;0;0;0;0;0;0;0;0;0;1;4;0
bird;0;0;3;0;0;1;0;0;0;0;0;1;0;0
baltic;3;0;0;0;0;0;0;0;0;0;0;0;1;0
asset;0;0;4;0;0;0;0;0;1;0;0;0;0;0
amaze;0;0;0;0;0;0;1;0;0;1;0;3;0;0
alert;5;0;0;0;0;0;0;0;0;0;0;0;0;0
air;0;0;0;0;0;0;0;0;0;0;0;4;0;0
zoom;0;0;0;0;0;0;0;0;0;0;0;4;0;0
zaha;0;0;0;0;0;0;0;0;4;0;0;0;0;0
young;0;0;0;0;0;2;0;0;0;0;0;2;0;0
ww;0;0;0;0;0;0;0;0;0;0;0;4;0;0
wlop;0;0;0;0;0;3;0;0;0;0;0;1;0;0
washington;0;0;0;0;0;0;0;0;0;0;0;4;0;0
walk;0;0;0;0;0;0;0;0;2;0;0;2;0;0
vexilology;0;0;0;2;1;0;0;0;0;0;0;1;0;0
value;0;0;0;0;4;0;0;0;0;0;0;0;0;0
ureal;0;0;0;0;0;0;0;0;4;0;0;0;0;0
unit;0;0;0;0;0;0;0;4;0;0;0;0;0;0
turkey;2;0;0;0;0;0;2;0;0;0;0;0;0;0
trace;0;0;0;0;0;0;0;0;0;0;0;3;1;0
town;0;1;0;1;0;0;0;0;0;0;0;2;0;0
tor;0;0;0;0;0;4;0;0;0;0;0;0;0;0
tilt;0;0;0;0;0;0;0;0;4;0;0;0;0;0
tattoo;0;0;0;0;0;0;4;0;0;0;0;0;0;0
suit;0;0;0;0;0;1;0;0;0;0;0;1;2;0
strand;0;0;0;0;0;0;0;0;0;0;0;4;0;0
storm;0;0;2;0;0;0;0;0;0;0;0;1;0;0
sticker;0;0;0;0;0;0;4;0;0;0;0;0;0;0
steven;0;0;0;4;0;0;0;0;0;0;0;0;0;0
steampunk;0;0;0;0;0;1;0;1;0;0;0;2;0;0
spire;0;0;0;2;0;0;0;0;0;0;0;2;0;0
sparkle;0;0;2;0;0;0;0;0;0;0;0;2;0;0
southern;0;0;0;0;4;0;0;0;0;0;0;0;0;0
shrimp;4;0;0;0;0;0;0;0;0;0;0;0;0;0
shift;0;0;0;0;0;0;0;0;4;0;0;0;0;0
secret;0;0;0;0;0;1;0;0;0;0;0;1;0;2
sea;0;0;0;0;0;0;0;0;0;0;0;0;0;4
scary;2;0;0;1;0;0;0;0;0;0;0;1;0;0
scandinavia;0;0;0;0;0;0;0;0;0;0;0;0;0;4
scan;0;0;0;0;0;0;2;0;0;0;0;0;2;0
room;0;0;0;0;0;0;0;0;0;0;0;4;0;0
rise;0;0;0;0;0;0;0;0;0;0;0;4;0;0
rios;0;0;0;4;0;0;0;0;0;0;0;0;0;0
rifle;0;0;0;0;0;4;0;0;0;0;0;0;0;0
region;0;0;0;0;0;0;0;0;0;0;0;0;0;4
raphael;0;0;0;0;0;0;0;0;0;0;0;4;0;0
random;0;0;0;0;0;0;0;0;0;0;0;1;3;0
private;0;0;0;0;4;0;0;0;0;0;0;0;0;0
police;0;0;0;0;0;1;0;0;0;1;0;2;0;0
plateau;0;0;0;4;0;0;0;0;0;0;0;0;0;0
plant;0;0;0;0;0;0;0;0;1;0;0;3;0;0
photoshop;0;0;0;0;4;0;0;0;0;0;0;0;0;0
peter;0;0;0;0;0;1;0;0;0;0;0;3;0;0
pantoja;0;4;0;0;0;0;0;0;0;0;0;0;0;0
neon;0;0;0;0;0;0;0;0;3;0;0;1;0;0
mountain;0;0;0;0;0;0;1;0;0;0;0;2;0;1
mordor;0;0;0;0;0;1;0;0;0;0;0;0;0;3
monochrome;0;0;0;0;0;0;4;0;0;0;0;0;0;0
metropolis;0;0;0;0;0;0;0;0;3;0;0;1;0;0
megalopolis;0;0;0;4;0;0;0;0;0;0;0;0;0;0
medium;0;0;0;0;0;0;0;0;0;0;0;2;0;1
massive;0;0;0;1;0;0;0;0;2;0;0;0;1;0
manna;0;0;0;0;4;0;0;0;0;0;0;0;0;0
maid;0;0;0;0;0;4;0;0;0;0;0;0;0;0
magritte;0;0;0;0;0;0;0;0;0;0;0;3;0;1
madgwick;0;0;0;4;0;0;0;0;0;0;0;0;0;0
macro;0;0;0;0;0;0;3;0;1;0;0;0;0;0
laurie;0;0;0;0;0;0;0;3;0;0;0;1;0;0
kuvshinov;0;0;0;0;0;3;0;0;0;0;0;1;0;0
knife;0;0;0;0;0;4;0;0;0;0;0;0;0;0
joseph;0;0;0;2;0;1;1;0;0;0;0;0;0;0
johannes;0;0;0;0;0;0;0;0;3;0;0;1;0;0
jamie;0;0;0;0;0;4;0;0;0;0;0;0;0;0
jag;0;0;0;0;0;0;3;0;0;0;0;0;0;1
ivan;0;0;0;0;0;2;1;0;0;0;0;1;0;0
isolate;0;0;0;4;0;0;0;0;0;0;0;0;0;0
intense;0;0;0;0;0;0;0;0;0;0;2;1;0;0
insigne;0;4;0;0;0;0;0;0;0;0;0;0;0;0
independence;0;0;0;0;0;1;0;0;0;0;0;0;0;3
ilustration;0;0;0;0;0;0;1;0;0;0;0;2;1;0
ice;0;0;0;0;0;3;0;0;1;0;0;0;0;0
hodas;0;4;0;0;0;0;0;0;0;0;0;0;0;0
history;0;0;0;0;0;2;0;0;0;0;0;1;0;1
heade;0;0;0;4;0;0;0;0;0;0;0;0;0;0
hat;0;0;0;0;2;0;0;0;0;0;0;0;2;0
hadid;0;0;0;0;0;0;0;0;4;0;0;0;0;0
greek;0;0;0;0;0;1;0;0;0;0;0;2;0;0
greasley;0;0;0;0;0;0;0;3;0;0;0;1;0;0
gorgeous;0;0;0;0;0;1;0;0;3;0;0;0;0;0
gerstner;0;0;0;0;0;0;4;0;0;0;0;0;0;0
geof;0;4;0;0;0;0;0;0;0;0;0;0;0;0
gemini;0;0;0;0;0;0;1;0;0;0;0;0;3;0
frank;0;0;0;0;0;0;0;0;2;0;0;1;1;0
filip;0;4;0;0;0;0;0;0;0;0;0;0;0;0
ferreira;0;0;0;4;0;0;0;0;0;0;0;0;0;0
female;0;0;0;0;0;2;0;0;0;0;0;2;0;0
fanbox;0;0;0;0;0;4;0;0;0;0;0;0;0;0
fanart;0;0;0;0;0;0;0;0;2;0;0;1;0;0
explosion;0;0;0;0;0;0;0;0;0;0;0;4;0;0
enjoy;0;0;0;0;0;0;0;4;0;0;0;0;0;0
elf;0;0;0;0;0;1;0;0;0;0;0;0;0;3
edlin;0;0;0;0;0;0;0;0;0;0;0;4;0;0
eagle;0;0;0;0;4;0;0;0;0;0;0;0;0;0
dream;0;0;0;0;0;1;0;0;1;0;0;2;0;0
dnd;0;0;0;0;0;0;1;0;0;0;0;1;0;1
district;0;0;0;4;0;0;0;0;0;0;0;0;0;0
darrow;0;4;0;0;0;0;0;0;0;0;0;0;0;0
danish;4;0;0;0;0;0;0;0;0;0;0;0;0;0
dalo;0;0;0;0;0;1;0;0;0;0;0;0;0;2
crown;0;0;0;0;0;0;3;0;0;0;0;0;1;0
crackle;0;0;0;0;0;0;0;0;0;0;0;0;4;0
covid;3;0;0;0;0;0;0;0;0;0;0;1;0;0
council;0;0;0;0;0;4;0;0;0;0;0;0;0;0
combine;4;0;0;0;0;0;0;0;0;0;0;0;0;0
coin;0;0;0;0;0;0;0;0;1;0;0;1;2;0
cloudy;0;0;0;0;0;0;0;0;1;3;0;0;0;0
climate;0;0;0;0;0;0;0;0;0;0;0;0;0;4
cape;0;0;0;0;0;0;0;0;0;0;0;4;0;0
brandenburger;0;0;0;0;0;4;0;0;0;0;0;0;0;0
boris;0;0;0;2;0;1;0;0;0;1;0;0;0;0
billy;0;0;0;0;0;0;3;0;0;0;0;1;0;0
benoit;0;0;0;4;0;0;0;0;0;0;0;0;0;0
belledin;0;0;0;4;0;0;0;0;0;0;0;0;0;0
badge;0;0;0;0;4;0;0;0;0;0;0;0;0;0
atlas;0;0;0;0;0;0;0;0;0;0;0;0;0;4
astrophotography;0;0;0;0;0;0;0;0;0;0;0;0;4;0
ariel;0;0;0;0;0;0;0;0;0;0;0;4;0;0
animal;2;0;0;0;0;0;0;0;0;0;0;2;0;0
angry;3;0;0;0;0;0;0;0;0;0;0;0;1;0
alandia;0;4;0;0;0;0;0;0;0;0;0;0;0;0
alan;0;0;0;1;0;0;0;0;0;0;0;3;0;0
action;1;0;0;0;0;2;1;0;0;0;0;0;0;0
acrylic;0;0;0;0;0;2;0;0;0;0;0;0;2;0
zombie;0;0;0;1;0;0;0;0;0;0;0;2;0;0
zdzislaw;0;0;0;0;0;0;0;0;0;0;0;3;0;0
yugoslavia;0;0;0;0;0;0;0;0;0;0;3;0;0;0
wood;0;0;0;0;0;0;0;0;0;0;0;3;0;0
window;0;0;0;0;0;0;0;0;0;0;0;3;0;0
wheel;0;0;0;0;0;0;0;0;0;0;0;0;2;1
whalen;0;0;0;0;0;0;0;3;0;0;0;0;0;0
waterfall;0;0;0;0;0;0;0;0;1;0;0;2;0;0
warn;1;0;0;0;0;0;0;0;0;0;0;2;0;0
warhol;0;0;0;0;0;0;3;0;0;0;0;0;0;0
wallpaper;0;0;0;1;0;0;0;1;0;0;0;1;0;0
voss;0;0;0;0;0;0;0;0;3;0;0;0;0;0
village;0;0;0;0;0;0;0;0;0;0;0;1;0;2
van;0;0;0;0;0;1;0;0;0;0;0;2;0;0
usa;2;0;1;0;0;0;0;0;0;0;0;0;0;0
urban;0;0;0;0;0;1;0;0;0;0;0;1;0;1
update;0;0;0;0;3;0;0;0;0;0;0;0;0;0
uhd;0;0;0;0;0;0;2;0;0;0;0;0;0;1
turtle;0;0;0;2;0;0;0;0;0;0;0;0;0;1
tribal;0;0;0;0;0;0;0;0;0;0;0;0;0;3
tread;0;0;0;0;0;0;0;3;0;0;0;0;0;0
tiny;0;0;0;0;0;0;0;0;0;0;0;1;2;0
teo;0;0;0;0;3;0;0;0;0;0;0;0;0;0
tarsila;0;3;0;0;0;0;0;0;0;0;0;0;0;0
tanaka;0;0;0;0;0;0;3;0;0;0;0;0;0;0
tactic;0;0;0;0;0;0;0;0;0;0;0;0;0;3
symbolic;0;0;0;0;0;0;3;0;0;0;0;0;0;0
surround;0;0;0;0;0;0;0;0;1;0;0;2;0;0
sunbeam;0;0;0;1;0;0;0;0;2;0;0;0;0;0
stormwind;0;0;0;0;0;0;0;0;0;0;0;0;0;3
statistic;0;0;0;0;0;0;0;0;0;0;0;0;0;3
stalenhag;0;0;0;0;0;0;0;0;0;0;0;3;0;0
stack;0;0;0;0;0;0;1;0;1;0;0;0;0;1
split;0;0;0;0;0;0;0;0;0;0;0;1;0;2
splash;0;0;0;0;0;0;1;0;1;0;0;1;0;0
spider;0;0;0;0;0;1;0;0;0;0;2;0;0;0
speed;0;0;0;1;0;0;0;0;0;0;0;0;0;2
solidity;0;0;0;0;0;3;0;0;0;0;0;0;0;0
solid;0;0;0;0;0;0;1;0;1;0;0;0;1;0
snail;0;0;0;0;0;0;3;0;0;0;0;0;0;0
simplify;0;0;0;0;0;0;2;0;0;0;0;0;1;0
silhouette;0;0;0;0;0;0;1;0;0;0;0;1;1;0
sid;0;0;0;0;0;0;0;0;0;0;0;0;0;3
shiny;0;0;0;0;1;0;0;0;2;0;0;0;0;0
shallow;0;0;0;0;0;0;0;0;1;0;0;1;1;0
scientist;0;0;0;0;0;0;0;0;0;0;0;3;0;0
