"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"mass";"chi.distance";"inertie"
"artistic";0,278399917672366;-0,511162878825886;-1,01155483708423;-0,421607961944797;-0,338463177569559;-0,550297867784167;0,290137134057944;-1,25332211601475;0,925210685113621;-0,164285294417756;0,577140031495418;-5,82389093673594;0,0720610421100628;0,044722566768501;-0,0821139466167988;-0,162497636923654;-0,067727714813471;-0,0543712159977987;-0,0884006480328926;0,0466080502408708;-0,201335483446059;0,148627187054774;-0,0263910280940799;0,092712612162854;-0,935558291282116;0,0115759903742778;0,0057793995772684;0,017041952412366;0,0630208687700888;0,00904877293530455;0,00551997816544377;0,0131527676855049;0,00341246376243171;0,0592335082698199;0,0263414334116654;0,000744651044456871;0,0085814958486774;0,788056461280598;6,62468363734117e-05;1,81990014855352e-05;6,13518934034127e-05;0,000240263731482447;4,17375510292911e-05;2,68987569139787e-05;7,11057981343405e-05;1,97658724750967e-05;0,000368837238639307;0,000200997490356925;6,3373360377088e-06;7,82117049163382e-05;0,00796408382021563;1,21929960239226e-06;0,000234806089304583;3,13708841389415;0,00231080273547268
"apocalypse";0,278399917672366;-0,511162878825886;-1,01155483708423;-0,421607961944798;-0,338463177569558;-0,550297867784167;0,290137134057944;-1,25332211601475;0,925210685113621;-0,164285294417756;0,577140031495417;-5,82389093673594;0,0720610421100626;0,044722566768501;-0,0821139466167988;-0,162497636923654;-0,067727714813471;-0,0543712159977986;-0,0884006480328926;0,0466080502408708;-0,201335483446059;0,148627187054774;-0,0263910280940799;0,092712612162854;-0,935558291282116;0,0115759903742778;0,00577939957726841;0,0170419524123661;0,0630208687700888;0,00904877293530455;0,00551997816544374;0,0131527676855049;0,00341246376243171;0,0592335082698199;0,0263414334116654;0,000744651044456873;0,00858149584867738;0,788056461280597;6,62468363734114e-05;1,51658345712793e-05;5,11265778361773e-05;0,000200219776235373;3,47812925244092e-05;2,24156307616488e-05;5,92548317786171e-05;1,64715603959139e-05;0,000307364365532756;0,000167497908630771;5,28111336475735e-06;6,51764207636151e-05;0,00663673651684636;1,01608300199355e-06;0,000195671741087152;3,13708841389415;0,00192566894622723
"zabrocki";0,584812883021908;-0,627153229052021;-2,10683237233702;-1,56939505417006;5,63203930069355;1,40297672604269;-0,474129956505537;1,39154481242185;-0,42224752766007;0,0462733599711409;-0,115477239481392;0,658027694464138;0,124545749201303;0,088035143417435;-0,0944088717386101;-0,317153221893431;-0,236249786356534;0,847822272668047;0,211197907697024;-0,0713734254686443;0,209476998010585;-0,0635632742273549;0,00696578683495482;-0,0173834326061059;0,0990565771319104;0,0187485659281515;0,0117950207125485;0,0118650176166097;0,126440387380711;0,0579905156599753;0,706913355871539;0,0395405540896251;0,00421479576209963;0,0337719992516993;0,00253753875562039;2,73235938651701e-05;0,000158896274347509;0,00465306950945747;9,15255219022568e-05;6,69209306438376e-05;7,69618386706799e-05;0,000868536501609835;0,000481939661889691;0,00620668154121956;0,000385149237627178;4,39868539224244e-05;0,000378898165573153;3,48868967665326e-05;4,18976997420808e-07;2,60928126604368e-06;8,47259512937403e-05;3,03519031896721e-06;0,000195671741087152;4,61282091853823;0,00416352616649785
"york";-0,281429295876382;0,191548592778567;-0,171262422100865;-0,530035529300413;-0,359538390648257;-0,738692909565641;-0,990848139435469;-1,12182363755525;-1,1912544069229;-0,310961409754956;-0,915913584025145;0,977439761659947;2,25499997555929;-0,082148707929903;0,0559126915112003;-0,0499911945866202;-0,154716422657352;-0,104948612940156;-0,215623138624676;-0,289226799064749;-0,327458312623102;-0,347725029975218;-0,0907690791318735;-0,267353536414212;0,285312917582492;0,658230458194827;0,0199111984118666;0,00806813098032559;0,00609037399128985;0,0482165710665064;0,0210000012395883;0,079903099281041;0,134180648361442;0,159994663560417;0,147224958389198;0,0089946173082831;0,0728658229844789;0,0748385123897615;0,218711402035802;1,23981448092163e-05;5,74349209806275e-06;4,59136965896056e-06;4,39772492186074e-05;2,02352529018023e-05;8,54173231546279e-05;0,000153685287116617;0,000197000473334277;0,000222140188942706;1,51366960210996e-05;0,000131318857809539;0,000149554023038211;0,000795996538922614;0,000156537392869722;1,70851824631188;0,000456938065664402
"yell";4,97845982187616;2,01446232753764;1,20921199576784;-0,393312118177336;-0,348758660038849;-0,205778969798176;0,111109567401986;0,12953759225112;1,63963716025047;-1,45686155640036;-0,073817881019767;0,952810163657059;0,0472946164083683;0,825404137745694;0,333987940040415;0,200481397948165;-0,0652092135689375;-0,0578224694725418;-0,0341171404831087;0,018421419466668;0,0214766952959752;0,271843771948393;-0,241540476331959;-0,0122386413897729;0,157971236026227;0,00784121464735478;0,775834402409345;0,111110099641201;0,0378046238021461;0,00330583551639561;0,00246036199185874;0,000772072297542988;0,000210086831636538;0,000265624538922414;0,0347286685252905;0,0245825251555862;5,89329595344926e-05;0,00885478729137602;1,19790391642464e-05;0,0048497362732429;0,000794047366076071;0,000286109977440778;3,02693269489185e-05;2,38000631925984e-05;8,28571682604759e-06;2,41563338321461e-06;3,28336942946376e-06;0,000526045868836192;0,000415302624841951;1,06623088448489e-06;0,000177640043824246;4,37674782063691e-07;0,000195671741087152;4,84182966615392;0,00458719416820885
"wyeth";0,308386293357878;-0,497300423695129;-1,10819659174647;-1,06248099470479;-0,33526418380992;-0,444307132634697;1,01039660351973;-6,11293909511001;-3,44562642858955;-0,707369970493933;-0,395968413522446;3,1974954816522;0,144600108921223;0,0384964406397834;-0,06207894661097;-0,138338263503397;-0,132631499598087;-0,0418516582243368;-0,0554636944822147;0,126129707149133;-0,76308967706428;-0,430124023447224;-0,0883023229825702;-0,0494294813184395;0,399149370956487;0,0180507033856143;0,00316328183313923;0,00719517942483992;0,0337397903891977;0,0256340755352168;0,002415972920108;0,00382464645636883;0,0184607102648199;0,628558093928153;0,16296627574622;0,00615817316127864;0,0018018760903865;0,10596293587264;0,000118988377629565;1,86087946485758e-05;4,8391130475356e-05;0,000240304403780082;0,000220887149084036;2,19939093150964e-05;3,8627329102271e-05;0,00019976153414554;0,00731186639152436;0,00232308172922842;9,7908714271629e-05;3,06795649253479e-05;0,00200054344992491;4,09133790553548e-06;0,000195671741087152;4,69704953861794;0,00431696363797422
"write";0,288454509506584;-1,21707563523605;-0,391392253772884;-0,297842764905372;-0,607662189911351;-0,785065178571626;0,699669062380017;-0,238048546586167;3,1721611287372;6,27157664404034;-0,331092548910623;2,10037816778676;0,152160834714336;0,0381139665194591;-0,160814195945088;-0,0517152991707167;-0,0393544520731695;-0,0802913998503247;-0,103731947137367;0,0924484185179453;-0,0314537441280111;0,419142842529419;0,828673688076694;-0,043747800461181;0,277526405470877;0,0201052601666564;0,00368480484574442;0,0573787627554137;0,00560331818945336;0,0026820168483087;0,0105670616997051;0,0158982099501847;0,0117858813776038;0,00126907832555248;0,183900924282318;0,644501896508705;0,00167731535556701;0,0608753074244911;0,000175422436952054;1,62810636822846e-05;0,000289843286871449;2,99745423851246e-05;1,73581013200949e-05;7,22524433623956e-05;0,000120597842641901;9,5788517366206e-05;1,10881521801327e-05;0,00196896768024718;0,00769629272533014;2,14499815959248e-05;0,00086322319252441;4,53037209348479e-06;0,000195671741087152;4,07070006512951;0,00324239796114848
"william";0,0956140125988865;-0,640965408182824;-1,10042423215128;-2,22456495087621;-2,32642492249456;3,1901022302397;0,772978413016175;-0,18591112550109;-0,941129746923368;-0,564706611548836;-0,0625834903297112;-0,181560791030148;0,0859972491435023;0,0194970081375157;-0,130701635037877;-0,224391588908411;-0,453619294607146;-0,474389939427393;0,650505584400239;0,157620896760438;-0,0379098275265949;-0,191909259275629;-0,115151420815957;-0,0127616317636556;-0,037022734680312;0,0175360182130287;0,00060902393862122;0,0239395881891002;0,0666304232466188;0,225065548616299;0,23299110781903;0,394891193363071;0,0216392848345274;0,00116439294981219;0,0243502757601752;0,00786045932894537;9,0150246339658e-05;0,000684260952597108;8,42907548601336e-05;1,78883876751458e-06;8,0389123485887e-05;0,000236945464467133;0,000968318635907107;0,00105902495206117;0,00199130282929212;0,000116913009624898;6,76299193540525e-06;0,00017331139211522;6,23984575445091e-05;7,66386189850321e-07;6,45018605241909e-06;1,44709561700184e-06;0,000195671741087152;3,31897040497758;0,00215543469438364
"widely";0,734966371581111;-0,55816380385402;-1,81531319001736;5,60643328560157;-0,530461319945735;2,76912121023513;-2,30574540765426;-0,479592216811099;-0,454894821301991;0,261719467437618;-0,0636166078164141;0,377058260211175;-0,167979198569461;0,104437271140736;-0,0793139751396279;-0,257952422263002;0,796663107076866;-0,0753775068397554;0,393486659849134;-0,327641872651475;-0,0681491076609887;-0,0646396564928953;0,0371898198890247;-0,00903979444023239;0,0535792347516716;-0,0238695126543844;0,0164641302878182;0,00830583718206533;0,0829598562046313;0,654040648652756;0,00554218844995762;0,136133422166093;0,0880934178045083;0,0035452400159921;0,00260279192466509;0,000772479243196305;4,26187742923771e-05;0,00135022805221389;0,000147141241811649;0,000105697093757113;6,09609110344751e-05;0,000644809215718505;0,00615037259537065;5,50599170270754e-05;0,00150041722634799;0,00104028135344553;4,5006201703476e-05;4,049021610914e-05;1,34029428317282e-05;7,91897779138935e-07;2,78192250603605e-05;5,52127170039494e-06;0,000195671741087152;4,90678567220676;0,0047110996033682
"wave";1,61606934664039;0,102403333565778;-0,949749336406672;0,0219657115254166;-0,55151795697337;-1,07329977568495;0,868561831577268;-0,309150356396309;6,735107681769;-6,12288362498357;-0,390285432653066;3,42785370451849;0,233595155761706;0,161092869260012;0,0102077592525317;-0,094672822052845;0,00218958394472565;-0,0549763599699228;-0,106988565064151;0,0865798970009474;-0,030816696107855;0,671368356492158;-0,610340696916412;-0,0389043949798139;0,341694983456252;0,0232852098612735;0,0636889412454166;0,0002236806673182;0,0181686662896398;8,0327113529747e-06;0,00479328604399654;0,0163630061433444;0,0100014374440255;0,00117863973784582;0,456506261817062;0,338272707418669;0,00128340819878809;0,0892842699096608;0,000227662372880058;0,000511031998816324;2,0519005058866e-06;0,000176500567840354;9,44101441744253e-08;5,95178759566548e-05;0,000225408446852692;0,000147614694022788;1,87011198019733e-05;0,00887599802078499;0,00733567563203772;2,98052516223518e-05;0,00229917837819065;1,06771605673181e-05;0,000195671741087152;5,48563610964936;0,0058881938573727
"volcano";0,244773793405326;-0,522134033814992;-1,12843002615935;-0,427988317165548;-0,64039334918266;-0,79384695781918;0,638956330553405;-0,722360953612821;2,7596268282584;4,65670484446302;-0,0322747472978033;-0,804651617459508;0,130885696440108;0,04214884226836;-0,0899089102964885;-0,194310095544881;-0,073697481343683;-0,110272582243763;-0,136696538239824;0,110025134709865;-0,124387000222004;0,475194154919964;0,801861650501794;-0,00555755260471724;-0,138557047441434;0,0225378726116458;0,00429046942971238;0,0170763558538716;0,0753156535684904;0,00895501606787805;0,018977482041406;0,026286061342937;0,015894037285279;0,0188964852457357;0,225055328350069;0,574570473470712;2,57725124697434e-05;0,014446981039844;0,00020988379159433;1,17235177744361e-05;5,33448028153085e-05;0,0002491594575858;3,58419754295382e-05;8,02456935931955e-05;0,000123310960051416;7,98859610132414e-05;0,000102102560815643;0,00149014601636667;0,00424312213995331;2,03823291421175e-07;0,000126690452291356;3,35206541944429e-06;0,000195671741087152;3,20119057567488;0,00200516986298863
"victorian";0,265495532219475;-0,484760097638271;-1,2682312040141;-0,96563044982582;0,880870662471451;-0,586600441500827;-1,26986294009679;0,0671362052746029;0,0568971238325463;-0,171033083605251;0,17937425534581;-2,5213262504043;0,00407583989201763;0,0766253819541307;-0,139907919832519;-0,366027629924081;-0,278693209734604;0,25423045879456;-0,169300336275736;-0,366498569677904;0,0193763613613834;0,0164212324377507;-0,0493623197666893;0,0517696878501455;-0,727686772553658;0,0011763391492839;0,0120989010399543;0,0352810446207016;0,228028623694255;0,109264972456731;0,0860648409497834;0,034402755874948;0,150474214780344;0,000391239416722997;0,000229311441575929;0,00185781577942926;0,00190812927585718;0,339997662820863;4,87848833910961e-07;1,10339885928857e-05;3,67850901674584e-05;0,000251776368619738;0,000145962065609645;0,000121462548272671;5,38645290915297e-05;0,000252424668200407;7,05556303944525e-07;5,0675579390539e-07;4,57908123312654e-06;5,0366099449558e-06;0,000995121678233914;2,60047287212652e-09;0,000156537392869722;2,06767973849787;0,000669244237622919
"unusual";0,734966371581111;-0,55816380385402;-1,81531319001736;5,60643328560157;-0,530461319945735;2,76912121023513;-2,30574540765426;-0,479592216811099;-0,454894821301991;0,261719467437618;-0,0636166078164141;0,377058260211175;-0,167979198569461;0,104437271140736;-0,0793139751396279;-0,257952422263002;0,796663107076866;-0,0753775068397554;0,393486659849134;-0,327641872651475;-0,0681491076609887;-0,0646396564928953;0,0371898198890247;-0,00903979444023239;0,0535792347516716;-0,0238695126543844;0,0164641302878182;0,00830583718206533;0,0829598562046313;0,654040648652756;0,00554218844995762;0,136133422166093;0,0880934178045083;0,0035452400159921;0,00260279192466509;0,000772479243196305;4,26187742923771e-05;0,00135022805221389;0,000147141241811649;0,000105697093757113;6,09609110344751e-05;0,000644809215718505;0,00615037259537065;5,50599170270754e-05;0,00150041722634799;0,00104028135344553;4,5006201703476e-05;4,049021610914e-05;1,34029428317282e-05;7,91897779138935e-07;2,78192250603605e-05;5,52127170039494e-06;0,000195671741087152;4,90678567220676;0,0047110996033682
"ultrarrealistic";6,09925664695474;2,65181532552826;1,92886577315934;-0,531738061411587;-0,281172227727342;0,0833946321640818;-0,141374520656441;0,27576690846693;-0,0588530135890316;0,09847913312738;0,0316713028579994;0,127795650036583;-0,0148055633760776;0,876262262901876;0,380978508111385;0,277114472313026;-0,0763932432973141;-0,0403951869538947;0,0119810615168085;-0,0203108615619466;0,0396186206342597;-0,00845523935967969;0,0141482074026018;0,00455012292772718;0,0183600251591288;-0,00212707174306829;0,796033213292188;0,131619471044963;0,0657570607177706;0,00413047914625859;0,00109318132510258;8,66823225751768e-05;0,000232507282737585;0,000822923008736875;3,05864019724114e-05;7,67850570857556e-05;7,41592472476056e-06;0,000108891972639552;8,02503244905018e-07;0,00727917106512378;0,00137598804850831;0,000728001246598361;5,53252780404948e-05;1,54693816078653e-05;1,36083134539634e-06;3,91084316730685e-06;1,48803247770141e-05;6,77743749953184e-07;1,89765187287603e-06;1,96272732110343e-07;3,19565768564805e-06;4,2892166650305e-08;0,000195671741087152;5,85612490432262;0,00671040560697915
"uk";0,584812883021909;-0,627153229052021;-2,10683237233702;-1,56939505417006;5,63203930069355;1,40297672604269;-0,474129956505537;1,39154481242185;-0,422247527660069;0,0462733599711397;-0,115477239481392;0,65802769446414;0,124545749201302;0,0880351434174351;-0,0944088717386101;-0,317153221893431;-0,236249786356534;0,847822272668047;0,211197907697024;-0,0713734254686443;0,209476998010585;-0,0635632742273548;0,00696578683495465;-0,0173834326061059;0,0990565771319105;0,0187485659281514;0,0117950207125485;0,0118650176166097;0,126440387380711;0,0579905156599753;0,706913355871539;0,039540554089625;0,00421479576209963;0,0337719992516993;0,00253753875562038;2,73235938651687e-05;0,000158896274347508;0,00465306950945748;9,15255219022561e-05;5,35367445150701e-05;6,15694709365439e-05;0,000694829201287868;0,000385551729511753;0,00496534523297565;0,000308119390101742;3,51894831379395e-05;0,000303118532458522;2,79095174132259e-05;3,3518159793663e-07;2,08742501283493e-06;6,77807610349925e-05;2,42815225517375e-06;0,000156537392869722;4,61282091853823;0,00333082093319828
"tyler";0,278399917672366;-0,511162878825886;-1,01155483708423;-0,421607961944798;-0,338463177569558;-0,550297867784167;0,290137134057944;-1,25332211601475;0,925210685113621;-0,164285294417756;0,577140031495417;-5,82389093673594;0,0720610421100626;0,044722566768501;-0,0821139466167988;-0,162497636923654;-0,067727714813471;-0,0543712159977986;-0,0884006480328926;0,0466080502408708;-0,201335483446059;0,148627187054774;-0,0263910280940799;0,092712612162854;-0,935558291282116;0,0115759903742778;0,00577939957726841;0,0170419524123661;0,0630208687700888;0,00904877293530455;0,00551997816544374;0,0131527676855049;0,00341246376243171;0,0592335082698199;0,0263414334116654;0,000744651044456873;0,00858149584867738;0,788056461280597;6,62468363734114e-05;1,51658345712793e-05;5,11265778361773e-05;0,000200219776235373;3,47812925244092e-05;2,24156307616488e-05;5,92548317786171e-05;1,64715603959139e-05;0,000307364365532756;0,000167497908630771;5,28111336475735e-06;6,51764207636151e-05;0,00663673651684636;1,01608300199355e-06;0,000195671741087152;3,13708841389415;0,00192566894622723
"titanium";0,488812479216796;-0,525726516128599;-1,85094103975244;1,32844542334628;-0,957619205561623;-2,98443175008073;4,0819395305767;3,61817651578928;-3,29744021293084;-0,584207816624518;0,094008369511358;0,666102608053436;-0,0899523696944307;0,0647684294025577;-0,0696595978881011;-0,245252625819999;0,176021127273622;-0,126886064793863;-0,395441944161424;0,540863467183311;0,479414131579393;-0,436916062336544;-0,0774084630328876;0,012456258182487;0,0882596528912147;-0,0119188317685371;0,00777524119770757;0,00786692992449639;0,0920821555578326;0,0392052565938883;0,0192834610066533;0,168822208110564;0,294767319508194;0,215430075683959;0,146014763191194;0,00410936703801932;9,93615650819117e-05;0,00449881277241722;4,50478499908301e-05;4,67533439983702e-05;5,40813935273185e-05;0,000670368006230159;0,00034531507901414;0,00017943774563857;0,00174281549541931;0,00326032761931763;0,00256157815117776;0,00212756074782871;6,67825251448335e-05;1,72926340120221e-06;8,68181200750576e-05;1,58326396384838e-06;0,000195671741087152;4,74880533121044;0,00441262318978842
"tile";0,244773793405326;-0,522134033814992;-1,12843002615935;-0,427988317165548;-0,64039334918266;-0,79384695781918;0,638956330553405;-0,722360953612821;2,7596268282584;4,65670484446302;-0,0322747472978033;-0,804651617459508;0,130885696440108;0,04214884226836;-0,0899089102964885;-0,194310095544881;-0,073697481343683;-0,110272582243763;-0,136696538239824;0,110025134709865;-0,124387000222004;0,475194154919964;0,801861650501794;-0,00555755260471724;-0,138557047441434;0,0225378726116458;0,00429046942971238;0,0170763558538716;0,0753156535684904;0,00895501606787805;0,018977482041406;0,026286061342937;0,015894037285279;0,0188964852457357;0,225055328350069;0,574570473470712;2,57725124697434e-05;0,014446981039844;0,00020988379159433;1,17235177744361e-05;5,33448028153085e-05;0,0002491594575858;3,58419754295382e-05;8,02456935931955e-05;0,000123310960051416;7,98859610132414e-05;0,000102102560815643;0,00149014601636667;0,00424312213995331;2,03823291421175e-07;0,000126690452291356;3,35206541944429e-06;0,000195671741087152;3,20119057567488;0,00200516986298863
"thunder";0,734966371581111;-0,55816380385402;-1,81531319001736;5,60643328560157;-0,530461319945735;2,76912121023513;-2,30574540765426;-0,479592216811099;-0,454894821301991;0,261719467437618;-0,0636166078164141;0,377058260211175;-0,167979198569461;0,104437271140736;-0,0793139751396279;-0,257952422263002;0,796663107076866;-0,0753775068397554;0,393486659849134;-0,327641872651475;-0,0681491076609887;-0,0646396564928953;0,0371898198890247;-0,00903979444023239;0,0535792347516716;-0,0238695126543844;0,0164641302878182;0,00830583718206533;0,0829598562046313;0,654040648652756;0,00554218844995762;0,136133422166093;0,0880934178045083;0,0035452400159921;0,00260279192466509;0,000772479243196305;4,26187742923771e-05;0,00135022805221389;0,000147141241811649;0,000105697093757113;6,09609110344751e-05;0,000644809215718505;0,00615037259537065;5,50599170270754e-05;0,00150041722634799;0,00104028135344553;4,5006201703476e-05;4,049021610914e-05;1,34029428317282e-05;7,91897779138935e-07;2,78192250603605e-05;5,52127170039494e-06;0,000195671741087152;4,90678567220676;0,0047110996033682
"tarot";-0,0362387160119372;-0,732121246131035;-1,12745657730857;-3,21291193257715;-3,65279908369778;5,64837205053913;0,854786109167736;2,14556852787311;-0,728410997046972;-0,650625930944164;-0,164696356540509;0,572863833310999;0,0711083648954082;-0,00452889494699294;-0,0914960731803194;-0,140902685245381;-0,401530247699417;-0,456504676023563;0,705899282689716;0,106825983826091;0,268140142192421;-0,0910323887516723;-0,0813112829401839;-0,0205827517917235;0,0715930475887327;0,00888669218737391;3,36847511575837e-05;0,0120256892515081;0,0269307467482574;0,180764418792225;0,221161383897167;0,476662847721434;0,0101887181812961;0,0597131597641827;0,00561635221574928;0,00401755084742909;0,000240387458449696;0,00262287081196147;2,21895591807036e-05;2,56964845261581e-07;0,000104880350455222;0,000248729764355721;0,00201988085283463;0,00261083652523447;0,00624273212955653;0,000142969375890525;0,000900767876139704;0,000103820017340227;8,28306073684028e-05;5,30757442525701e-06;6,42141767142356e-05;9,89394505165445e-07;0,000195671741087152;5,34878507122158;0,0055980710167344
"symetrical";0,382230038420997;-0,527215164533585;-1,5931033514019;0,624170499082679;-0,911243575440198;-2,17314425718545;2,79776470296617;2,02355117133562;-0,385435758283207;2,7977546181787;-0,119015484890498;1,41626473632197;0,0140694312473968;0,0688474265117839;-0,0949622050796153;-0,286950409142135;0,112425838492283;-0,16413355515862;-0,39142760774152;0,503934490811973;0,364482841633491;-0,0694248420480995;0,503932674336044;-0,0214371164642428;0,255098167475164;0,0025341915509028;0,00915848423997069;0,0152407373254955;0,131408326167117;0,0166727798873888;0,0336366643355815;0,172436047520714;0,266755415828761;0,129807530883199;0,00384318763666978;0,18155328951591;0,000306787031521219;0,0391786266442277;2,12298344280992e-06;2,85876026829173e-05;5,43881011454966e-05;0,000496610630502872;7,62315211374634e-05;0,000162478936676914;0,00092407074757134;0,00153161807481771;0,000801228689980389;2,90691354759422e-05;0,00153160703313511;2,77162870185897e-06;0,000392479513824042;3,87330050532666e-08;0,000195671741087152;3,42146443544989;0,0022906153647416
"sunset";0,33928661699974;-1,19967493755775;-0,254887019271836;-0,417510231163036;-0,204448829008621;-0,439134911495049;0,378628694278426;-1,91792015894113;-0,147894484863137;-0,265027143015934;0,286838800476765;-2,78766364090419;0,0882357756365072;0,0913220463690743;-0,32290330589594;-0,0686051350880002;-0,112376636093085;-0,0550292422611015;-0,118197113415355;0,101911320526925;-0,516225471065776;-0,039807131574577;-0,0713344406495791;0,077205244548767;-0,750324756476411;0,0237494530887864;0,0188395590352917;0,206025351282167;0,00878200577303423;0,0194759694778579;0,0044205521423716;0,0183827371396213;0,0127550222270938;0,304435893225237;0,00147725286290394;0,00425332814244807;0,00465231542534051;0,396282018413701;0,000217994852929271;2,2524832402287e-05;0,000281614674559582;1,27122828226199e-05;3,41084790681744e-05;8,17894644131733e-06;3,77332349418394e-05;2,80514397783012e-05;0,000719762402863219;4,27988468143323e-06;1,37438630562338e-05;1,60991855083453e-05;0,00152057851814253;1,52341253515752e-06;0,000195671741087152;2,11753393997075;0,000877382300889924
"stun";0,278399917672366;-0,511162878825886;-1,01155483708423;-0,421607961944798;-0,338463177569558;-0,550297867784167;0,290137134057944;-1,25332211601475;0,925210685113621;-0,164285294417756;0,577140031495417;-5,82389093673594;0,0720610421100626;0,044722566768501;-0,0821139466167988;-0,162497636923654;-0,067727714813471;-0,0543712159977986;-0,0884006480328926;0,0466080502408708;-0,201335483446059;0,148627187054774;-0,0263910280940799;0,092712612162854;-0,935558291282116;0,0115759903742778;0,00577939957726841;0,0170419524123661;0,0630208687700888;0,00904877293530455;0,00551997816544374;0,0131527676855049;0,00341246376243171;0,0592335082698199;0,0263414334116654;0,000744651044456873;0,00858149584867738;0,788056461280597;6,62468363734114e-05;1,51658345712793e-05;5,11265778361773e-05;0,000200219776235373;3,47812925244092e-05;2,24156307616488e-05;5,92548317786171e-05;1,64715603959139e-05;0,000307364365532756;0,000167497908630771;5,28111336475735e-06;6,51764207636151e-05;0,00663673651684636;1,01608300199355e-06;0,000195671741087152;3,13708841389415;0,00192566894622723
"structure";0,239562360453416;-0,523018594451876;-1,18671677345017;-0,55828970879113;-0,740396940968433;-0,853831840800957;0,899281289944248;-1,5172972952979;2,49693145323269;6,15508462220804;-0,430034695899116;2,67270543931026;0,165001727912355;0,0314793496991975;-0,0687265111379421;-0,155938822086392;-0,0733612615238719;-0,0972908021813118;-0,112196553123;0,118168773051496;-0,199378283240855;0,328105710105999;0,808800100666554;-0,0565080947999287;0,351203039608368;0,0216818163090979;0,00250169744851518;0,0104300909041138;0,0507052334789916;0,00927565162655132;0,0154417614186459;0,0185105483105793;0,0191648591440116;0,0507500550950487;0,112156504730511;0,611049763034663;0,00278522762358129;0,0970255613184026;0,00020304586638379;1,12296255911267e-05;5,35257015110586e-05;0,000275563867332208;6,09884160259235e-05;0,000107264828042776;0,000142650337018266;0,000158241075107383;0,000450473737392539;0,00121994808479292;0,00741303696367196;3,61855437085753e-05;0,00139775258586441;5,32727472587617e-06;0,000195671741087152;4,10298763351145;0,00329403739692949
"stone";0,170637358579452;-0,569982758939057;-1,19056877056259;-0,988375896365602;-1,403903920946;0,364703995833808;0,86815919107385;0,134404229298729;3,0403745395412;6,166433430118;-0,383780284502728;2,14777910964202;0,150303379107192;0,022468692126848;-0,0750525396948757;-0,156768268005949;-0,130144500043323;-0,1848591963566;0,0480224369858936;0,114314952737909;0,0176976910203007;0,400341637071523;0,811965770072043;-0,0505343093015054;0,282809040017766;0,019791213242509;0,00124980336449169;0,0121975639853665;0,0502531662082373;0,0286263058663233;0,0546686327240907;0,00332545798848902;0,017587701356852;0,000392118066156015;0,163742430269676;0,603910318663094;0,00218431291304835;0,061696287026962;0,000165901567212524;5,69739524575834e-06;6,35699028465894e-05;0,000277355691589817;0,000191149163017358;0,000385658478309311;2,60261035058792e-05;0,000147477865817321;3,53471155116527e-06;0,00180876557364896;0,00744039863187821;2,88199637563094e-05;0,000902624956720283;4,42044099930348e-06;0,000195671741087152;4,13477890769791;0,0033452816920799
"starry";0,0266890107249234;-0,687929572670006;-1,1042762292637;-2,65465113845068;-2,98993190247213;4,40863806687447;0,741856314145777;1,46579039909553;-0,397686660614853;-0,553357803638882;-0,0163290789333237;-0,706487120698388;0,0712989003383392;0,00417914281935002;-0,107720588202905;-0,172914916992284;-0,415682932480344;-0,468183424606789;0,690333872251253;0,116164796073036;0,229523210290137;-0,0622724225033869;-0,0866484455135371;-0,00255691579107773;-0,110626452507389;0,0111644560545014;2,84334303230854e-05;0,0165237448675798;0,0402050641503995;0,192046671277155;0,230598717708818;0,451908146561314;0,0119432025600265;0,043371613936539;0,00260531332782592;0,00452259073425314;3,67742449482213e-06;0,00620810643538301;3,47175858858079e-05;1,39377625616381e-07;9,26010834254171e-05;0,000238607206691357;0,00137893254546971;0,00174924525132482;0,0038030934928765;0,000107688097451954;0,000420408854944751;3,09464016027459e-05;5,99156378601432e-05;5,21736819181144e-08;9,76644722170977e-05;9,94703790055263e-07;0,000195671741087152;4,28762569040981;0,00359717725141122
